"timeid","iyear","imonth","iday"
"7187","1998","6","18"
"7188","1998","6","20"
"7189","1998","6","21"
"7190","1998","6","22"
"7191","1998","6","24"
"7192","1998","6","25"
"7193","1998","6","29"
"7194","1998","7","1"
"7195","1998","7","11"
"7196","1998","7","12"
"7197","1998","7","13"
"7198","1998","7","14"
"7199","1998","7","15"
"7200","1998","7","16"
"7201","1998","7","19"
"7202","1998","7","20"
"7203","1998","7","21"
"7204","1998","7","22"
"7205","1998","7","23"
"7206","1998","7","24"
"7207","1998","7","25"
"7208","1998","7","27"
"7209","1998","7","28"
"7210","1998","7","29"
"7211","1998","7","31"
"7212","1998","8","1"
"7213","1998","8","2"
"7214","1998","8","3"
"7215","1998","8","4"
"7216","1998","8","5"
"7217","1998","8","6"
"7218","1998","8","7"
"7219","1998","8","8"
"7220","1998","8","9"
"7221","1998","8","11"
"7222","1998","8","12"
"7223","1998","8","14"
"7224","1998","8","15"
"7225","1998","8","16"
"7226","1998","8","17"
"7227","1998","8","19"
"7228","1998","8","20"
"7229","1998","8","21"
"7230","1998","8","24"
"7231","1998","8","25"
"7232","1998","8","26"
"7233","1998","8","27"
"7234","1998","8","29"
"7235","1998","8","31"
"7236","1998","9","5"
"7237","1998","9","6"
"7238","1998","9","8"
"7239","1998","9","11"
"7240","1998","9","17"
"7241","1998","9","18"
"7242","1998","9","19"
"7243","1998","9","20"
"7244","1998","9","22"
"7245","1998","9","24"
"7246","1998","9","27"
"7247","1998","9","29"
"7248","1998","9","30"
"7249","1998","10","2"
"7250","1998","10","3"
"7251","1998","10","4"
"7252","1998","10","5"
"7253","1998","10","6"
"7254","1998","10","7"
"7255","1998","10","8"
"7256","1998","10","9"
"7257","1998","10","10"
"7258","1998","10","11"
"7259","1998","10","12"
"7260","1998","10","13"
"7261","1998","10","14"
"7262","1998","10","15"
"7263","1998","10","16"
"7264","1998","10","17"
"7265","1998","10","18"
"7266","1998","10","19"
"7267","1998","10","21"
"7268","1998","10","22"
"7269","1998","10","23"
"7270","1998","10","25"
"7271","1998","10","27"
"7272","1998","10","28"
"7273","1998","10","29"
"7274","1998","10","30"
"7275","1998","11","0"
"7276","1998","11","1"
"7277","1998","11","2"
"7278","1998","11","5"
"7279","1998","11","6"
"7280","1998","11","7"
"7281","1998","11","8"
"7282","1998","11","10"
"7283","1998","11","11"
"7284","1998","11","13"
"7285","1998","11","16"
"7286","1998","11","17"
"7287","1998","11","19"
"7288","1998","11","20"
"7289","1998","11","21"
"7290","1998","11","23"
"7291","1998","11","24"
"7292","1998","11","25"
"7293","1998","11","26"
"7294","1998","11","27"
"7295","1998","11","28"
"7296","1998","11","29"
"7297","1998","11","30"
"7298","1998","12","2"
"7299","1998","12","3"
"7300","1998","12","6"
"7301","1998","12","8"
"7302","1998","12","10"
"7303","1998","12","16"
"7304","1998","12","18"
"7305","1998","12","22"
"7306","1998","12","24"
"7307","1998","12","26"
"7308","1998","12","29"
"7309","1999","1","1"
"7310","1999","1","2"
"7311","1999","1","3"
"7312","1999","1","4"
"7313","1999","1","5"
"7314","1999","1","6"
"7315","1999","1","8"
"7316","1999","1","11"
"7317","1999","1","12"
"7318","1999","1","14"
"7319","1999","1","15"
"7320","1999","1","19"
"7321","1999","1","20"
"7322","1999","1","23"
"7323","1999","1","28"
"7324","1999","1","29"
"7325","1999","1","30"
"7326","1999","2","2"
"7327","1999","2","3"
"7328","1999","2","4"
"7329","1999","2","8"
"7330","1999","2","9"
"7331","1999","2","11"
"7332","1999","2","13"
"7333","1999","2","14"
"7334","1999","2","16"
"7335","1999","2","17"
"7336","1999","2","19"
"7337","1999","2","20"
"7338","1999","2","23"
"7339","1999","2","24"
"7340","1999","2","28"
"7341","1999","3","1"
"7342","1999","3","2"
"7343","1999","3","3"
"7344","1999","3","4"
"7345","1999","3","5"
"7346","1999","3","6"
"7347","1999","3","7"
"7348","1999","3","8"
"7349","1999","3","9"
"7350","1999","3","10"
"7351","1999","3","11"
"7352","1999","3","12"
"7353","1999","3","13"
"7354","1999","3","14"
"7355","1999","3","15"
"7356","1999","3","16"
"7357","1999","3","17"
"7358","1999","3","18"
"7359","1999","3","19"
"7360","1999","3","20"
"7361","1999","3","21"
"7362","1999","3","22"
"7363","1999","3","23"
"7364","1999","3","24"
"7365","1999","3","26"
"7366","1999","3","27"
"7367","1999","3","28"
"7368","1999","3","29"
"7369","1999","3","31"
"7370","1999","4","1"
"7371","1999","4","2"
"7372","1999","4","3"
"7373","1999","4","4"
"7374","1999","4","7"
"7375","1999","4","8"
"7376","1999","4","9"
"7377","1999","4","10"
"7378","1999","4","11"
"7379","1999","4","15"
"7380","1999","4","16"
"7381","1999","4","17"
"7382","1999","4","18"
"7383","1999","4","19"
"7384","1999","4","20"
"7385","1999","4","21"
"7386","1999","4","24"
"7387","1999","4","26"
"7388","1999","4","27"
"7389","1999","4","28"
"7390","1999","4","30"
"7391","1999","5","0"
"7392","1999","5","1"
"7393","1999","5","3"
"7394","1999","5","4"
"7395","1999","5","5"
"7396","1999","5","7"
"7397","1999","5","8"
"7398","1999","5","9"
"7399","1999","5","11"
"7400","1999","5","13"
"7401","1999","5","15"
"7402","1999","5","16"
"7403","1999","5","18"
"7404","1999","5","20"
"7405","1999","5","21"
"7406","1999","5","24"
"7407","1999","5","26"
"7408","1999","5","28"
"7409","1999","5","30"
"7410","1999","6","1"
"7411","1999","6","2"
"7412","1999","6","3"
"7413","1999","6","4"
"7414","1999","6","5"
"7415","1999","6","6"
"7416","1999","6","7"
"7417","1999","6","8"
"7418","1999","6","9"
"7419","1999","6","10"
"7420","1999","6","11"
"7421","1999","6","12"
"7422","1999","6","13"
"7423","1999","6","14"
"7424","1999","6","15"
"7425","1999","6","16"
"7426","1999","6","17"
"7427","1999","6","18"
"7428","1999","6","19"
"7429","1999","6","20"
"7430","1999","6","22"
"7431","1999","6","23"
"7432","1999","6","24"
"7433","1999","6","25"
"7434","1999","6","26"
"7435","1999","6","27"
"7436","1999","6","28"
"7437","1999","6","29"
"7438","1999","6","30"
"7439","1999","7","1"
"7440","1999","7","2"
"7441","1999","7","3"
"7442","1999","7","4"
"7443","1999","7","5"
"7444","1999","7","6"
"7445","1999","7","7"
"7446","1999","7","8"
"7447","1999","7","9"
"7448","1999","7","10"
"7449","1999","7","11"
"7450","1999","7","12"
"7451","1999","7","13"
"7452","1999","7","14"
"7453","1999","7","15"
"7454","1999","7","16"
"7455","1999","7","17"
"7456","1999","7","18"
"7457","1999","7","19"
"7458","1999","7","20"
"7459","1999","7","21"
"7460","1999","7","22"
"7461","1999","7","23"
"7462","1999","7","24"
"7463","1999","7","25"
"7464","1999","7","26"
"7465","1999","7","27"
"7466","1999","7","28"
"7467","1999","7","29"
"7468","1999","7","30"
"7469","1999","7","31"
"7470","1999","8","1"
"7471","1999","8","2"
"7472","1999","8","3"
"7473","1999","8","4"
"7474","1999","8","5"
"7475","1999","8","6"
"7476","1999","8","7"
"7477","1999","8","8"
"7478","1999","8","9"
"7479","1999","8","10"
"7480","1999","8","11"
"7481","1999","8","12"
"7482","1999","8","13"
"7483","1999","8","14"
"7484","1999","8","15"
"7485","1999","8","16"
"7486","1999","8","17"
"7487","1999","8","18"
"7488","1999","8","20"
"7489","1999","8","21"
"7490","1999","8","22"
"7491","1999","8","23"
"7492","1999","8","27"
"7493","1999","8","28"
"7494","1999","8","31"
"7495","1999","9","1"
"7496","1999","9","2"
"7497","1999","9","4"
"7498","1999","9","5"
"7499","1999","9","6"
"7500","1999","9","7"
"7501","1999","9","8"
"7502","1999","9","9"
"7503","1999","9","10"
"7504","1999","9","13"
"7505","1999","9","15"
"7506","1999","9","16"
"7507","1999","9","17"
"7508","1999","9","18"
"7509","1999","9","19"
"7510","1999","9","20"
"7511","1999","9","22"
"7512","1999","9","23"
"7513","1999","9","25"
"7514","1999","9","26"
"7515","1999","9","27"
"7516","1999","9","28"
"7517","1999","9","29"
"7518","1999","10","1"
"7519","1999","10","2"
"7520","1999","10","3"
"7521","1999","10","4"
"7522","1999","10","5"
"7523","1999","10","6"
"7524","1999","10","7"
"7525","1999","10","8"
"7526","1999","10","9"
"7527","1999","10","10"
"7528","1999","10","11"
"7529","1999","10","12"
"7530","1999","10","14"
"7531","1999","10","16"
"7532","1999","10","17"
"7533","1999","10","18"
"7534","1999","10","19"
"7535","1999","10","20"
"7536","1999","10","21"
"7537","1999","10","22"
"7538","1999","10","23"
"7539","1999","10","24"
"7540","1999","10","25"
"7541","1999","10","27"
"7542","1999","10","30"
"7543","1999","10","31"
"7544","1999","11","1"
"7545","1999","11","0"
"7546","1999","11","2"
"7547","1999","11","3"
"7548","1999","11","4"
"7549","1999","11","5"
"7550","1999","11","6"
"7551","1999","11","7"
"7552","1999","11","9"
"7553","1999","11","10"
"7554","1999","11","11"
"7555","1999","11","12"
"7556","1999","11","13"
"7557","1999","11","14"
"7558","1999","11","16"
"7559","1999","11","17"
"7560","1999","11","18"
"7561","1999","11","19"
"7562","1999","11","20"
"7563","1999","11","22"
"7564","1999","11","23"
"7565","1999","11","24"
"7566","1999","11","25"
"7567","1999","11","26"
"7568","1999","11","27"
"7569","1999","11","28"
"7570","1999","11","29"
"7571","1999","11","30"
"7572","1999","12","2"
"7573","1999","12","4"
"7574","1999","12","6"
"7575","1999","12","8"
"7576","1999","12","12"
"7577","1999","12","13"
"7578","1999","12","15"
"7579","1999","12","16"
"7580","1999","12","17"
"7581","1999","12","18"
"7582","1999","12","19"
"7583","1999","12","20"
"7584","1999","12","22"
"7585","1999","12","24"
"7586","1999","12","25"
"7587","1999","12","27"
"7588","1999","12","28"
"7589","1999","12","29"
"7590","1999","12","30"
"7591","1999","12","31"
"7592","2000","1","1"
"7593","2000","1","2"
"7594","2000","1","3"
"7595","2000","1","4"
"7596","2000","1","5"
"7597","2000","1","6"
"7598","2000","1","7"
"7599","2000","1","8"
"7600","2000","1","9"
"7601","2000","1","10"
"7602","2000","1","11"
"7603","2000","1","12"
"7604","2000","1","13"
"7605","2000","1","14"
"7606","2000","1","15"
"7607","2000","1","16"
"7608","2000","1","17"
"7609","2000","1","18"
"7610","2000","1","19"
"7611","2000","1","20"
"7612","2000","1","21"
"7613","2000","1","23"
"7614","2000","1","25"
"7615","2000","1","26"
"7616","2000","1","27"
"7617","2000","1","28"
"7618","2000","1","0"
"7619","2000","1","29"
"7620","2000","1","30"
"7621","2000","12","31"
"7622","2000","1","31"
"7623","2000","2","0"
"7624","2000","2","2"
"7625","2000","2","3"
"7626","2000","2","4"
"7627","2000","2","5"
"7628","2000","2","6"
"7629","2000","2","8"
"7630","2000","2","9"
"7631","2000","2","10"
"7632","2000","2","11"
"7633","2000","2","14"
"7634","2000","2","17"
"7635","2000","2","18"
"7636","2000","2","20"
"7637","2000","2","21"
"7638","2000","2","22"
"7639","2000","2","23"
"7640","2000","2","24"
"7641","2000","2","25"
"7642","2000","2","26"
"7643","2000","2","27"
"7644","2000","2","28"
"7645","2000","3","1"
"7646","2000","3","2"
"7647","2000","3","3"
"7648","2000","3","4"
"7649","2000","3","5"
"7650","2000","3","6"
"7651","2000","3","7"
"7652","2000","3","9"
"7653","2000","3","10"
"7654","2000","3","11"
"7655","2000","3","12"
"7656","2000","3","13"
"7657","2000","3","14"
"7658","2000","3","15"
"7659","2000","3","16"
"7660","2000","3","17"
"7661","2000","3","18"
"7662","2000","3","20"
"7663","2000","3","21"
"7664","2000","3","22"
"7665","2000","3","23"
"7666","2000","3","25"
"7667","2000","3","26"
"7668","2000","3","27"
"7669","2000","3","28"
"7670","2000","3","30"
"7671","2000","4","1"
"7672","2000","4","2"
"7673","2000","4","3"
"7674","2000","4","4"
"7675","2000","4","5"
"7676","2000","4","6"
"7677","2000","4","7"
"7678","2000","4","9"
"7679","2000","4","11"
"7680","2000","4","12"
"7681","2000","4","13"
"7682","2000","4","14"
"7683","2000","4","15"
"7684","2000","4","16"
"7685","2000","4","17"
"7686","2000","4","19"
"7687","2000","4","21"
"7688","2000","4","24"
"7689","2000","4","25"
"7690","2000","4","28"
"7691","2000","4","29"
"7692","2000","5","1"
"7693","2000","5","2"
"7694","2000","5","3"
"7695","2000","5","4"
"7696","2000","5","5"
"7697","2000","5","6"
"7698","2000","5","7"
"7699","2000","5","8"
"7700","2000","5","11"
"7701","2000","5","12"
"7702","2000","5","13"
"7703","2000","5","15"
"7704","2000","5","17"
"7705","2000","5","18"
"7706","2000","5","19"
"7707","2000","5","20"
"7708","2000","5","21"
"7709","2000","5","22"
"7710","2000","5","23"
"7711","2000","5","24"
"7712","2000","5","25"
"7713","2000","5","26"
"7714","2000","5","27"
"7715","2000","5","28"
"7716","2000","5","29"
"7717","2000","5","30"
"7718","2000","6","1"
"7719","2000","6","2"
"7720","2000","6","3"
"7721","2000","6","4"
"7722","2000","6","5"
"7723","2000","6","6"
"7724","2000","6","7"
"7725","2000","6","8"
"7726","2000","6","9"
"7727","2000","6","10"
"7728","2000","6","12"
"7729","2000","6","13"
"7730","2000","6","14"
"7731","2000","6","15"
"7732","2000","6","16"
"7733","2000","6","17"
"7734","2000","6","18"
"7735","2000","6","21"
"7736","2000","6","22"
"7737","2000","6","23"
"7738","2000","6","24"
"7739","2000","6","25"
"7740","2000","6","26"
"7741","2000","6","27"
"7742","2000","6","28"
"7743","2000","6","30"
"7744","2000","7","1"
"7745","2000","7","2"
"7746","2000","7","4"
"7747","2000","7","5"
"7748","2000","7","6"
"7749","2000","7","7"
"7750","2000","7","8"
"7751","2000","7","9"
"7752","2000","7","10"
"7753","2000","7","12"
"7754","2000","7","13"
"7755","2000","7","15"
"7756","2000","7","16"
"7757","2000","7","17"
"7758","2000","7","19"
"7759","2000","7","20"
"7760","2000","7","22"
"7761","2000","7","24"
"7762","2000","7","25"
"7763","2000","7","26"
"7764","2000","7","28"
"7765","2000","7","29"
"7766","2000","7","30"
"7767","2000","7","31"
"7768","2000","8","1"
"7769","2000","8","2"
"7770","2000","8","3"
"7771","2000","8","4"
"7772","2000","8","6"
"7773","2000","8","7"
"7774","2000","8","8"
"7775","2000","8","9"
"7776","2000","8","10"
"7777","2000","8","12"
"7778","2000","8","13"
"7779","2000","8","14"
"7780","2000","8","15"
"7781","2000","8","16"
"7782","2000","8","11"
"7783","2000","8","17"
"7784","2000","8","18"
"7785","2000","8","20"
"7786","2000","8","21"
"7787","2000","8","19"
"7788","2000","8","23"
"7789","2000","8","24"
"7790","2000","8","25"
"7791","2000","8","26"
"7792","2000","8","27"
"7793","2000","8","28"
"7794","2000","8","29"
"7795","2000","8","30"
"7796","2000","8","31"
"7797","2000","9","1"
"7798","2000","9","2"
"7799","2000","9","3"
"7800","2000","9","4"
"7801","2000","9","5"
"7802","2000","9","6"
"7803","2000","9","7"
"7804","2000","9","8"
"7805","2000","9","9"
"7806","2000","9","10"
"7807","2000","9","11"
"7808","2000","9","12"
"7809","2000","9","13"
"7810","2000","9","14"
"7811","2000","9","15"
"7812","2000","9","16"
"7813","2000","9","17"
"7814","2000","9","18"
"7815","2000","9","19"
"7816","2000","9","20"
"7817","2000","9","23"
"7818","2000","9","24"
"7819","2000","9","25"
"7820","2000","9","27"
"7821","2000","9","28"
"7822","2000","9","29"
"7823","2000","9","30"
"7824","2000","10","0"
"7825","2000","10","1"
"7826","2000","10","2"
"7827","2000","10","4"
"7828","2000","10","6"
"7829","2000","10","7"
"7830","2000","10","8"
"7831","2000","10","10"
"7832","2000","10","12"
"7833","2000","10","13"
"7834","2000","10","14"
"7835","2000","10","16"
"7836","2000","10","17"
"7837","2000","10","18"
"7838","2000","10","19"
"7839","2000","10","20"
"7840","2000","10","21"
"7841","2000","10","22"
"7842","2000","10","23"
"7843","2000","10","24"
"7844","2000","10","25"
"7845","2000","10","26"
"7846","2000","10","28"
"7847","2000","10","29"
"7848","2000","10","30"
"7849","2000","11","1"
"7850","2000","11","2"
"7851","2000","11","4"
"7852","2000","11","5"
"7853","2000","11","6"
"7854","2000","11","7"
"7855","2000","11","8"
"7856","2000","11","9"
"7857","2000","11","11"
"7858","2000","11","12"
"7859","2000","11","13"
"7860","2000","11","14"
"7861","2000","11","15"
"7862","2000","11","16"
"7863","2000","11","17"
"7864","2000","11","18"
"7865","2000","11","19"
"7866","2000","11","20"
"7867","2000","11","21"
"7868","2000","11","22"
"7869","2000","11","24"
"7870","2000","11","25"
"7871","2000","11","26"
"7872","2000","11","27"
"7873","2000","11","28"
"7874","2000","11","29"
"7875","2000","11","30"
"7876","2000","11","0"
"7877","2000","12","1"
"7878","2000","12","4"
"7879","2000","12","0"
"7880","2000","12","5"
"7881","2000","12","6"
"7882","2000","12","7"
"7883","2000","12","8"
"7884","2000","12","9"
"7885","2000","12","12"
"7886","2000","12","10"
"7887","2000","12","11"
"7888","2000","12","13"
"7889","2000","12","14"
"7890","2000","12","16"
"7891","2000","12","17"
"7892","2000","12","18"
"7893","2000","12","19"
"7894","2000","12","20"
"7895","2000","12","22"
"7896","2000","12","23"
"7897","2000","12","24"
"7898","2000","12","25"
