"timeid","lid","number","nkill","mean_kill","max_kill","min_kill","nwound","mean_wound","max_wound","min_wound"
"12664","14230","1","22","22.0000","22","22","17","17.0000","17","17"
"12664","17041","1","2","2.0000","2","2","0","0.0000","0","0"
"12664","17054","1","0","0.0000","0","0","0","0.0000","0","0"
"12664","18253","1","0","0.0000","0","0","0","0.0000","0","0"
"12664","20276","1","2","2.0000","2","2","0","0.0000","0","0"
"12664","20306","1","3","3.0000","3","3","5","5.0000","5","5"
"12665","992","1","3","3.0000","3","3","2","2.0000","2","2"
"12665","7391","1","2","2.0000","2","2","0","0.0000","0","0"
"12665","8507","1","0","0.0000","0","0","0","0.0000","0","0"
"12665","9337","1","1","1.0000","1","1","2","2.0000","2","2"
"12665","9569","1","22","22.0000","22","22","4","4.0000","4","4"
"12665","10052","1","0","0.0000","0","0","0","0.0000","0","0"
"12665","11243","1","1","1.0000","1","1","2","2.0000","2","2"
"12665","13041","1","0","0.0000","0","0","4","4.0000","4","4"
"12665","13263","1","0","0.0000","0","0","0","0.0000","0","0"
"12665","14280","1","1","1.0000","1","1","1","1.0000","1","1"
"12665","15212","1","5","5.0000","5","5","2","2.0000","2","2"
"12665","21720","1","0","0.0000","0","0","0","0.0000","0","0"
"12666","673","1","0","0.0000","0","0","0","0.0000","0","0"
"12666","7752","1","1","1.0000","1","1","0","0.0000","0","0"
"12666","8926","1","10","10.0000","10","10","11","11.0000","11","11"
"12666","8945","1","2","2.0000","2","2","5","5.0000","5","5"
"12666","8946","1","3","3.0000","3","3","2","2.0000","2","2"
"12666","8979","2","18","9.0000","9","9","22","11.0000","11","11"
"12666","12317","1","7","7.0000","7","7","0","0.0000","0","0"
"12666","15985","1","1","1.0000","1","1","0","0.0000","0","0"
"12666","18930","1","20","20.0000","20","20","123","123.0000","123","123"
"12666","19276","1","1","1.0000","1","1","0","0.0000","0","0"
"12666","19766","2","2","1.0000","1","1","2","1.0000","2","0"
"12666","20054","1","0","0.0000","0","0","0","0.0000","0","0"
"12667","673","1","0","0.0000","0","0","4","4.0000","4","4"
"12667","5005","1","0","0.0000","0","0","1","1.0000","1","1"
"12667","9067","1","1","1.0000","1","1","7","7.0000","7","7"
"12667","9239","1","2","2.0000","2","2","3","3.0000","3","3"
"12667","9356","1","0","0.0000","0","0","0","0.0000","0","0"
"12667","13301","1","0","0.0000","0","0","1","1.0000","1","1"
"12667","14034","1","2","2.0000","2","2","0","0.0000","0","0"
"12667","14198","1","0","0.0000","0","0","0","0.0000","0","0"
"12667","16189","1","1","1.0000","1","1","0","0.0000","0","0"
"12667","17653","1","1","1.0000","1","1","0","0.0000","0","0"
"12667","18711","1","12","12.0000","12","12","29","29.0000","29","29"
"12667","19843","1","0","0.0000","0","0","1","1.0000","1","1"
"12667","19991","1","8","8.0000","8","8","7","7.0000","7","7"
"12668","534","1","0","0.0000","0","0","0","0.0000","0","0"
"12668","962","1","4","4.0000","4","4","2","2.0000","2","2"
"12668","1488","1","4","4.0000","4","4","3","3.0000","3","3"
"12668","4665","1","5","5.0000","5","5","0","0.0000","0","0"
"12668","5023","1","0","0.0000","0","0","29","29.0000","29","29"
"12668","13041","1","3","3.0000","3","3","0","0.0000","0","0"
"12668","13689","1","1","1.0000","1","1","3","3.0000","3","3"
"12668","15652","1","1","1.0000","1","1","1","1.0000","1","1"
"12668","15702","1","1","1.0000","1","1","0","0.0000","0","0"
"12668","19843","1","0","0.0000","0","0","0","0.0000","0","0"
"12668","20022","1","0","0.0000","0","0","0","0.0000","0","0"
"12668","20384","1","2","2.0000","2","2","0","0.0000","0","0"
"12668","21720","1","4","4.0000","4","4","10","10.0000","10","10"
"12668","21820","1","4","4.0000","4","4","0","0.0000","0","0"
"12668","21948","1","0","0.0000","0","0","0","0.0000","0","0"
"12669","141","1","2","2.0000","2","2","0","0.0000","0","0"
"12669","673","1","13","13.0000","13","13","61","61.0000","61","61"
"12669","1531","1","0","0.0000","0","0","1","1.0000","1","1"
"12669","7875","1","1","1.0000","1","1","1","1.0000","1","1"
"12669","9067","2","3","1.5000","2","1","14","7.0000","8","6"
"12669","9615","1","5","5.0000","5","5","0","0.0000","0","0"
"12669","10054","1","0","0.0000","0","0","0","0.0000","0","0"
"12669","10753","1","0","0.0000","0","0","2","2.0000","2","2"
"12669","13154","2","5","2.5000","4","1","0","0.0000","0","0"
"12669","13266","1","3","3.0000","3","3","2","2.0000","2","2"
"12669","15411","1","0","0.0000","0","0","0","0.0000","0","0"
"12669","15414","1","0","0.0000","0","0","0","0.0000","0","0"
"12669","15441","1","0","0.0000","0","0","0","0.0000","0","0"
"12669","15444","1","0","0.0000","0","0","0","0.0000","0","0"
"12669","17065","1","0","0.0000","0","0","0","0.0000","0","0"
"12669","17178","1","6","6.0000","6","6","7","7.0000","7","7"
"12669","19050","5","0","0.0000","0","0","0","0.0000","0","0"
"12669","19085","3","0","0.0000","0","0","0","0.0000","0","0"
"12669","19086","1","0","0.0000","0","0","0","0.0000","0","0"
"12669","19134","1","0","0.0000","0","0","0","0.0000","0","0"
"12669","19633","2","0","0.0000","0","0","0","0.0000","0","0"
"12669","19823","1","0","0.0000","0","0","0","0.0000","0","0"
"12669","19920","1","0","0.0000","0","0","0","0.0000","0","0"
"12669","20423","1","0","0.0000","0","0","0","0.0000","0","0"
"12669","21720","1","0","0.0000","0","0","0","0.0000","0","0"
"12670","95","1","2","2.0000","2","2","0","0.0000","0","0"
"12670","107","1","1","1.0000","1","1","1","1.0000","1","1"
"12670","247","1","4","4.0000","4","4","7","7.0000","7","7"
"12670","1336","1","3","3.0000","3","3","1","1.0000","1","1"
"12670","4842","1","0","0.0000","0","0","0","0.0000","0","0"
"12670","9067","1","2","2.0000","2","2","2","2.0000","2","2"
"12670","10153","1","0","0.0000","0","0","0","0.0000","0","0"
"12670","12352","1","2","2.0000","2","2","2","2.0000","2","2"
"12670","17708","1","1","1.0000","1","1","0","0.0000","0","0"
"12670","19716","1","0","0.0000","0","0","1","1.0000","1","1"
"12670","20123","1","0","0.0000","0","0","2","2.0000","2","2"
"12670","21415","1","0","0.0000","0","0","2","2.0000","2","2"
"12671","665","1","0","0.0000","0","0","4","4.0000","4","4"
"12671","5012","1","2","2.0000","2","2","3","3.0000","3","3"
"12671","5727","1","0","0.0000","0","0","0","0.0000","0","0"
"12671","8945","1","0","0.0000","0","0","5","5.0000","5","5"
"12671","8946","1","1","1.0000","1","1","5","5.0000","5","5"
"12671","8980","1","25","25.0000","25","25","1","1.0000","1","1"
"12671","8996","3","0","0.0000","0","0","0","0.0000","0","0"
"12671","9067","2","2","1.0000","1","1","4","2.0000","4","0"
"12671","9577","1","6","6.0000","6","6","0","0.0000","0","0"
"12671","10054","1","0","0.0000","0","0","0","0.0000","0","0"
"12671","10632","1","0","0.0000","0","0","0","0.0000","0","0"
"12671","12960","1","0","0.0000","0","0","0","0.0000","0","0"
"12671","13139","1","0","0.0000","0","0","0","0.0000","0","0"
"12671","13322","1","1","1.0000","1","1","0","0.0000","0","0"
"12671","13381","1","4","4.0000","4","4","4","4.0000","4","4"
"12671","13488","1","0","0.0000","0","0","4","4.0000","4","4"
"12671","13868","1","1","1.0000","1","1","0","0.0000","0","0"
"12671","17322","1","0","0.0000","0","0","0","0.0000","0","0"
"12671","18809","1","0","0.0000","0","0","0","0.0000","0","0"
"12671","21948","1","4","4.0000","4","4","9","9.0000","9","9"
"12672","658","1","1","1.0000","1","1","2","2.0000","2","2"
"12672","1073","1","0","0.0000","0","0","0","0.0000","0","0"
"12672","1525","1","2","2.0000","2","2","3","3.0000","3","3"
"12672","2944","1","0","0.0000","0","0","1","1.0000","1","1"
"12672","4873","1","3","3.0000","3","3","33","33.0000","33","33"
"12672","7342","1","0","0.0000","0","0","0","0.0000","0","0"
"12672","9067","1","1","1.0000","1","1","0","0.0000","0","0"
"12672","12996","1","2","2.0000","2","2","2","2.0000","2","2"
"12672","13512","1","8","8.0000","8","8","0","0.0000","0","0"
"12672","14280","1","0","0.0000","0","0","0","0.0000","0","0"
"12672","14287","1","2","2.0000","2","2","0","0.0000","0","0"
"12672","19873","1","0","0.0000","0","0","0","0.0000","0","0"
"12672","20250","1","0","0.0000","0","0","0","0.0000","0","0"
"12672","21485","1","0","0.0000","0","0","5","5.0000","5","5"
"12672","21720","1","0","0.0000","0","0","0","0.0000","0","0"
"12672","21948","1","13","13.0000","13","13","6","6.0000","6","6"
"12673","1198","1","0","0.0000","0","0","3","3.0000","3","3"
"12673","5896","1","0","0.0000","0","0","0","0.0000","0","0"
"12673","5966","1","0","0.0000","0","0","0","0.0000","0","0"
"12673","9067","2","2","1.0000","1","1","1","0.5000","1","0"
"12673","12423","1","3","3.0000","3","3","4","4.0000","4","4"
"12673","12438","1","24","24.0000","24","24","8","8.0000","8","8"
"12673","12837","1","7","7.0000","7","7","28","28.0000","28","28"
"12673","18809","3","0","0.0000","0","0","0","0.0000","0","0"
"12673","20265","1","0","0.0000","0","0","0","0.0000","0","0"
"12673","21804","1","0","0.0000","0","0","0","0.0000","0","0"
"12674","124","1","0","0.0000","0","0","1","1.0000","1","1"
"12674","1141","1","1","1.0000","1","1","0","0.0000","0","0"
"12674","1552","1","1","1.0000","1","1","3","3.0000","3","3"
"12674","4977","1","2","2.0000","2","2","0","0.0000","0","0"
"12674","7818","1","0","0.0000","0","0","1","1.0000","1","1"
"12674","8049","1","4","4.0000","4","4","6","6.0000","6","6"
"12674","9067","1","0","0.0000","0","0","6","6.0000","6","6"
"12674","13450","1","2","2.0000","2","2","1","1.0000","1","1"
"12674","14280","1","0","0.0000","0","0","2","2.0000","2","2"
"12674","17195","1","0","0.0000","0","0","0","0.0000","0","0"
"12674","18801","1","5","5.0000","5","5","26","26.0000","26","26"
"12674","20575","1","0","0.0000","0","0","0","0.0000","0","0"
"12674","21524","2","0","0.0000","0","0","1","0.5000","1","0"
"12674","21804","1","0","0.0000","0","0","0","0.0000","0","0"
"12675","548","1","2","2.0000","2","2","5","5.0000","5","5"
"12675","565","1","0","0.0000","0","0","1","1.0000","1","1"
"12675","9067","1","2","2.0000","2","2","8","8.0000","8","8"
"12675","9328","1","4","4.0000","4","4","8","8.0000","8","8"
"12675","10054","1","0","0.0000","0","0","0","0.0000","0","0"
"12675","12540","1","1","1.0000","1","1","0","0.0000","0","0"
"12675","12964","1","3","3.0000","3","3","0","0.0000","0","0"
"12675","14280","1","0","0.0000","0","0","4","4.0000","4","4"
"12675","15617","1","2","2.0000","2","2","0","0.0000","0","0"
"12675","19759","1","1","1.0000","1","1","0","0.0000","0","0"
"12675","19835","1","0","0.0000","0","0","1","1.0000","1","1"
"12675","20252","1","0","0.0000","0","0","0","0.0000","0","0"
"12675","20347","1","0","0.0000","0","0","0","0.0000","0","0"
"12675","21838","1","0","0.0000","0","0","0","0.0000","0","0"
"12675","21851","1","1","1.0000","1","1","3","3.0000","3","3"
"12676","1462","1","0","0.0000","0","0","2","2.0000","2","2"
"12676","1516","1","3","3.0000","3","3","0","0.0000","0","0"
"12676","8948","1","1","1.0000","1","1","5","5.0000","5","5"
"12676","8995","1","5","5.0000","5","5","0","0.0000","0","0"
"12676","9067","1","0","0.0000","0","0","0","0.0000","0","0"
"12676","9638","1","0","0.0000","0","0","0","0.0000","0","0"
"12676","9639","2","0","0.0000","0","0","0","0.0000","0","0"
"12676","10567","1","5","5.0000","5","5","25","25.0000","25","25"
"12676","13469","1","1","1.0000","1","1","4","4.0000","4","4"
"12676","18873","1","0","0.0000","0","0","0","0.0000","0","0"
"12676","20108","1","0","0.0000","0","0","0","0.0000","0","0"
"12677","355","1","2","2.0000","2","2","0","0.0000","0","0"
"12677","605","1","0","0.0000","0","0","0","0.0000","0","0"
"12677","673","1","2","2.0000","2","2","2","2.0000","2","2"
"12677","687","1","0","0.0000","0","0","0","0.0000","0","0"
"12677","1151","1","0","0.0000","0","0","3","3.0000","3","3"
"12677","1470","1","3","3.0000","3","3","8","8.0000","8","8"
"12677","5918","1","0","0.0000","0","0","0","0.0000","0","0"
"12677","8935","1","0","0.0000","0","0","13","13.0000","13","13"
"12677","9067","2","2","1.0000","1","1","1","0.5000","1","0"
"12677","13277","1","1","1.0000","1","1","0","0.0000","0","0"
"12677","14280","2","2","1.0000","1","1","0","0.0000","0","0"
"12677","15796","1","0","0.0000","0","0","0","0.0000","0","0"
"12677","18751","1","2","2.0000","2","2","7","7.0000","7","7"
"12677","19911","1","0","0.0000","0","0","24","24.0000","24","24"
"12677","19972","1","2","2.0000","2","2","0","0.0000","0","0"
"12677","20444","1","0","0.0000","0","0","0","0.0000","0","0"
"12678","1542","1","0","0.0000","0","0","12","12.0000","12","12"
"12678","1562","1","2","2.0000","2","2","0","0.0000","0","0"
"12678","8913","1","2","2.0000","2","2","2","2.0000","2","2"
"12678","9067","1","1","1.0000","1","1","0","0.0000","0","0"
"12678","9165","1","1","1.0000","1","1","1","1.0000","1","1"
"12678","10054","1","0","0.0000","0","0","0","0.0000","0","0"
"12678","10631","1","5","5.0000","5","5","2","2.0000","2","2"
"12678","10635","1","0","0.0000","0","0","1","1.0000","1","1"
"12678","13024","1","2","2.0000","2","2","1","1.0000","1","1"
"12678","13742","1","0","0.0000","0","0","0","0.0000","0","0"
"12678","14278","1","0","0.0000","0","0","1","1.0000","1","1"
"12678","15345","1","0","0.0000","0","0","0","0.0000","0","0"
"12678","18809","1","0","0.0000","0","0","0","0.0000","0","0"
"12678","19723","1","2","2.0000","2","2","0","0.0000","0","0"
"12678","20029","1","1","1.0000","1","1","0","0.0000","0","0"
"12678","21535","1","0","0.0000","0","0","1","1.0000","1","1"
"12678","21936","1","1","1.0000","1","1","0","0.0000","0","0"
"12678","21948","2","2","1.0000","1","1","1","0.5000","1","0"
"12679","332","1","8","8.0000","8","8","6","6.0000","6","6"
"12679","534","1","1","1.0000","1","1","0","0.0000","0","0"
"12679","565","1","0","0.0000","0","0","101","101.0000","101","101"
"12679","733","1","0","0.0000","0","0","1","1.0000","1","1"
"12679","1151","1","1","1.0000","1","1","5","5.0000","5","5"
"12679","2983","1","2","2.0000","2","2","3","3.0000","3","3"
"12679","4711","1","6","6.0000","6","6","0","0.0000","0","0"
"12679","7052","1","1","1.0000","1","1","0","0.0000","0","0"
"12679","7819","10","0","0.0000","0","0","0","0.0000","0","0"
"12679","10635","1","0","0.0000","0","0","0","0.0000","0","0"
"12679","13383","1","1","1.0000","1","1","3","3.0000","3","3"
"12679","14280","1","0","0.0000","0","0","2","2.0000","2","2"
"12679","14410","1","0","0.0000","0","0","0","0.0000","0","0"
"12679","16310","1","1","1.0000","1","1","0","0.0000","0","0"
"12679","20019","1","0","0.0000","0","0","5","5.0000","5","5"
"12679","20347","1","3","3.0000","3","3","140","140.0000","140","140"
"12680","95","1","1","1.0000","1","1","0","0.0000","0","0"
"12680","311","1","1","1.0000","1","1","4","4.0000","4","4"
"12680","329","1","6","6.0000","6","6","3","3.0000","3","3"
"12680","2564","1","1","1.0000","1","1","0","0.0000","0","0"
"12680","8949","3","30","10.0000","12","8","8","2.6667","3","2"
"12680","9067","1","1","1.0000","1","1","2","2.0000","2","2"
"12680","12996","1","0","0.0000","0","0","0","0.0000","0","0"
"12680","13742","1","7","7.0000","7","7","31","31.0000","31","31"
"12680","16308","1","2","2.0000","2","2","0","0.0000","0","0"
"12680","17312","1","0","0.0000","0","0","0","0.0000","0","0"
"12680","17320","1","0","0.0000","0","0","0","0.0000","0","0"
"12680","19657","1","2","2.0000","2","2","1","1.0000","1","1"
"12680","19741","1","1","1.0000","1","1","0","0.0000","0","0"
"12681","430","1","7","7.0000","7","7","0","0.0000","0","0"
"12681","565","1","0","0.0000","0","0","68","68.0000","68","68"
"12681","3945","1","0","0.0000","0","0","0","0.0000","0","0"
"12681","7749","1","0","0.0000","0","0","0","0.0000","0","0"
"12681","7755","1","0","0.0000","0","0","0","0.0000","0","0"
"12681","7773","1","0","0.0000","0","0","0","0.0000","0","0"
"12681","9067","3","5","1.6667","3","1","10","3.3333","5","0"
"12681","13154","1","1","1.0000","1","1","0","0.0000","0","0"
"12681","18751","1","2","2.0000","2","2","15","15.0000","15","15"
"12681","18843","1","10","10.0000","10","10","25","25.0000","25","25"
"12681","19751","1","0","0.0000","0","0","3","3.0000","3","3"
"12681","19903","1","0","0.0000","0","0","2","2.0000","2","2"
"12681","21774","2","33","16.5000","17","16","92","46.0000","46","46"
"12682","565","1","0","0.0000","0","0","100","100.0000","100","100"
"12682","606","1","0","0.0000","0","0","0","0.0000","0","0"
"12682","3176","2","44","22.0000","22","22","143","71.5000","72","71"
"12682","6931","1","0","0.0000","0","0","0","0.0000","0","0"
"12682","9067","1","3","3.0000","3","3","10","10.0000","10","10"
"12682","9239","1","1","1.0000","1","1","3","3.0000","3","3"
"12682","11412","2","0","0.0000","0","0","0","0.0000","0","0"
"12682","19901","2","4","2.0000","4","0","0","0.0000","0","0"
"12682","21509","1","0","0.0000","0","0","2","2.0000","2","2"
"12682","21787","1","0","0.0000","0","0","0","0.0000","0","0"
"12683","5009","2","0","0.0000","0","0","6","3.0000","4","2"
"12683","5905","1","0","0.0000","0","0","5","5.0000","5","5"
"12683","8921","1","1","1.0000","1","1","8","8.0000","8","8"
"12683","9067","2","7","3.5000","5","2","6","3.0000","6","0"
"12683","9239","1","1","1.0000","1","1","4","4.0000","4","4"
"12683","12398","1","48","48.0000","48","48","101","101.0000","101","101"
"12683","12961","1","0","0.0000","0","0","1","1.0000","1","1"
"12683","14401","1","0","0.0000","0","0","0","0.0000","0","0"
"12683","17012","1","2","2.0000","2","2","2","2.0000","2","2"
"12683","18897","1","5","5.0000","5","5","4","4.0000","4","4"
"12683","18911","1","5","5.0000","5","5","4","4.0000","4","4"
"12683","20007","1","1","1.0000","1","1","2","2.0000","2","2"
"12683","20434","1","0","0.0000","0","0","0","0.0000","0","0"
"12683","21293","1","0","0.0000","0","0","0","0.0000","0","0"
"12683","21874","1","50","50.0000","50","50","70","70.0000","70","70"
"12684","419","7","17","2.4286","3","2","11","1.5714","2","1"
"12684","565","1","0","0.0000","0","0","30","30.0000","30","30"
"12684","890","3","19","6.3333","15","0","35","11.6667","26","4"
"12684","926","1","1","1.0000","1","1","6","6.0000","6","6"
"12684","1084","1","1","1.0000","1","1","14","14.0000","14","14"
"12684","10048","1","0","0.0000","0","0","0","0.0000","0","0"
"12684","14011","1","1","1.0000","1","1","3","3.0000","3","3"
"12684","17316","1","1","1.0000","1","1","4","4.0000","4","4"
"12684","18485","2","0","0.0000","0","0","0","0.0000","0","0"
"12684","19057","1","0","0.0000","0","0","0","0.0000","0","0"
"12684","19821","1","1","1.0000","1","1","1","1.0000","1","1"
"12685","4489","1","0","0.0000","0","0","0","0.0000","0","0"
"12685","9067","1","1","1.0000","1","1","0","0.0000","0","0"
"12685","9239","1","2","2.0000","2","2","2","2.0000","2","2"
"12685","14198","1","0","0.0000","0","0","0","0.0000","0","0"
"12685","15124","1","0","0.0000","0","0","0","0.0000","0","0"
"12685","19325","1","0","0.0000","0","0","4","4.0000","4","4"
"12685","19739","1","2","2.0000","2","2","3","3.0000","3","3"
"12685","19797","1","17","17.0000","17","17","5","5.0000","5","5"
"12686","47","1","0","0.0000","0","0","3","3.0000","3","3"
"12686","377","1","23","23.0000","23","23","21","21.0000","21","21"
"12686","567","1","0","0.0000","0","0","35","35.0000","35","35"
"12686","662","1","1","1.0000","1","1","0","0.0000","0","0"
"12686","756","1","0","0.0000","0","0","3","3.0000","3","3"
"12686","1278","1","36","36.0000","36","36","23","23.0000","23","23"
"12686","1499","1","0","0.0000","0","0","1","1.0000","1","1"
"12686","4637","1","2","2.0000","2","2","1","1.0000","1","1"
"12686","4965","1","2","2.0000","2","2","5","5.0000","5","5"
"12686","5986","1","0","0.0000","0","0","0","0.0000","0","0"
"12686","5990","1","0","0.0000","0","0","0","0.0000","0","0"
"12686","7797","1","0","0.0000","0","0","4","4.0000","4","4"
"12686","9067","1","1","1.0000","1","1","3","3.0000","3","3"
"12686","9569","1","0","0.0000","0","0","1","1.0000","1","1"
"12686","9622","1","2","2.0000","2","2","7","7.0000","7","7"
"12686","13276","1","1","1.0000","1","1","0","0.0000","0","0"
"12686","13665","1","0","0.0000","0","0","0","0.0000","0","0"
"12686","15936","1","1","1.0000","1","1","0","0.0000","0","0"
"12686","18751","2","1","0.5000","1","0","12","6.0000","6","6"
"12686","19937","1","1","1.0000","1","1","1","1.0000","1","1"
"12687","564","1","0","0.0000","0","0","18","18.0000","18","18"
"12687","567","1","0","0.0000","0","0","30","30.0000","30","30"
"12687","673","1","0","0.0000","0","0","1","1.0000","1","1"
"12687","3002","1","2","2.0000","2","2","3","3.0000","3","3"
"12687","6801","1","0","0.0000","0","0","0","0.0000","0","0"
"12687","8527","1","0","0.0000","0","0","0","0.0000","0","0"
"12687","11404","1","0","0.0000","0","0","0","0.0000","0","0"
"12687","12536","1","0","0.0000","0","0","0","0.0000","0","0"
"12687","12645","1","1","1.0000","1","1","0","0.0000","0","0"
"12687","12996","1","0","0.0000","0","0","0","0.0000","0","0"
"12687","13734","1","0","0.0000","0","0","1","1.0000","1","1"
"12687","14280","1","1","1.0000","1","1","1","1.0000","1","1"
"12687","15364","1","0","0.0000","0","0","0","0.0000","0","0"
"12687","17177","1","0","0.0000","0","0","0","0.0000","0","0"
"12687","17178","1","1","1.0000","1","1","0","0.0000","0","0"
"12687","19288","1","1","1.0000","1","1","0","0.0000","0","0"
"12687","19739","1","0","0.0000","0","0","0","0.0000","0","0"
"12687","19901","1","1","1.0000","1","1","3","3.0000","3","3"
"12687","20007","1","0","0.0000","0","0","4","4.0000","4","4"
"12687","20058","1","1","1.0000","1","1","0","0.0000","0","0"
"12688","674","1","2","2.0000","2","2","1","1.0000","1","1"
"12688","983","1","2","2.0000","2","2","3","3.0000","3","3"
"12688","2983","1","0","0.0000","0","0","4","4.0000","4","4"
"12688","3930","1","0","0.0000","0","0","0","0.0000","0","0"
"12688","5005","1","1","1.0000","1","1","6","6.0000","6","6"
"12688","5955","1","0","0.0000","0","0","0","0.0000","0","0"
"12688","6998","1","0","0.0000","0","0","0","0.0000","0","0"
"12688","7683","1","0","0.0000","0","0","0","0.0000","0","0"
"12688","7786","1","0","0.0000","0","0","0","0.0000","0","0"
"12688","8916","1","15","15.0000","15","15","13","13.0000","13","13"
"12688","9067","1","1","1.0000","1","1","0","0.0000","0","0"
"12688","10635","1","0","0.0000","0","0","0","0.0000","0","0"
"12688","14280","3","4","1.3333","2","1","0","0.0000","0","0"
"12688","16186","1","0","0.0000","0","0","0","0.0000","0","0"
"12688","16234","1","0","0.0000","0","0","5","5.0000","5","5"
"12688","16746","1","1","1.0000","1","1","0","0.0000","0","0"
"12688","18667","1","0","0.0000","0","0","0","0.0000","0","0"
"12688","20058","1","1","1.0000","1","1","3","3.0000","3","3"
"12688","20295","1","0","0.0000","0","0","0","0.0000","0","0"
"12688","21508","1","0","0.0000","0","0","0","0.0000","0","0"
"12688","21948","8","3","0.3750","1","0","21","2.6250","3","2"
"12689","381","1","5","5.0000","5","5","0","0.0000","0","0"
"12689","1151","1","0","0.0000","0","0","0","0.0000","0","0"
"12689","7787","1","0","0.0000","0","0","0","0.0000","0","0"
"12689","9067","1","0","0.0000","0","0","5","5.0000","5","5"
"12689","13271","1","0","0.0000","0","0","0","0.0000","0","0"
"12689","14280","1","0","0.0000","0","0","1","1.0000","1","1"
"12689","15190","1","0","0.0000","0","0","0","0.0000","0","0"
"12689","15352","1","0","0.0000","0","0","0","0.0000","0","0"
"12689","19716","1","0","0.0000","0","0","2","2.0000","2","2"
"12689","20547","2","0","0.0000","0","0","0","0.0000","0","0"
"12689","20575","1","0","0.0000","0","0","0","0.0000","0","0"
"12690","13","1","0","0.0000","0","0","0","0.0000","0","0"
"12690","93","1","4","4.0000","4","4","0","0.0000","0","0"
"12690","371","1","2","2.0000","2","2","3","3.0000","3","3"
"12690","5989","1","0","0.0000","0","0","0","0.0000","0","0"
"12690","6945","1","0","0.0000","0","0","0","0.0000","0","0"
"12690","9067","1","1","1.0000","1","1","4","4.0000","4","4"
"12690","13182","1","0","0.0000","0","0","0","0.0000","0","0"
"12690","13299","1","2","2.0000","2","2","0","0.0000","0","0"
"12690","13906","1","3","3.0000","3","3","5","5.0000","5","5"
"12690","19716","1","1","1.0000","1","1","3","3.0000","3","3"
"12690","21871","1","20","20.0000","20","20","16","16.0000","16","16"
"12691","22","1","0","0.0000","0","0","5","5.0000","5","5"
"12691","644","1","0","0.0000","0","0","0","0.0000","0","0"
"12691","691","1","2","2.0000","2","2","1","1.0000","1","1"
"12691","836","1","13","13.0000","13","13","15","15.0000","15","15"
"12691","9067","2","1","0.5000","1","0","4","2.0000","4","0"
"12691","9356","1","9","9.0000","9","9","0","0.0000","0","0"
"12691","10820","1","0","0.0000","0","0","0","0.0000","0","0"
"12691","11061","1","0","0.0000","0","0","3","3.0000","3","3"
"12691","13427","1","1","1.0000","1","1","2","2.0000","2","2"
"12691","15463","1","0","0.0000","0","0","0","0.0000","0","0"
"12692","5009","1","1","1.0000","1","1","1","1.0000","1","1"
"12692","9067","1","1","1.0000","1","1","4","4.0000","4","4"
"12692","9211","1","1","1.0000","1","1","1","1.0000","1","1"
"12692","9570","1","0","0.0000","0","0","0","0.0000","0","0"
"12692","9636","1","2","2.0000","2","2","3","3.0000","3","3"
"12692","9698","1","0","0.0000","0","0","0","0.0000","0","0"
"12692","11419","1","0","0.0000","0","0","0","0.0000","0","0"
"12692","12925","1","0","0.0000","0","0","0","0.0000","0","0"
"12692","13758","1","1","1.0000","1","1","0","0.0000","0","0"
"12692","14208","1","11","11.0000","11","11","59","59.0000","59","59"
"12692","17054","1","5","5.0000","5","5","0","0.0000","0","0"
"12692","17359","1","3","3.0000","3","3","0","0.0000","0","0"
"12692","20262","1","0","0.0000","0","0","2","2.0000","2","2"
"12692","20347","1","0","0.0000","0","0","0","0.0000","0","0"
"12692","20526","1","0","0.0000","0","0","0","0.0000","0","0"
"12692","20681","1","0","0.0000","0","0","0","0.0000","0","0"
"12693","335","1","7","7.0000","7","7","11","11.0000","11","11"
"12693","9051","1","2","2.0000","2","2","4","4.0000","4","4"
"12693","9067","2","1","0.5000","1","0","4","2.0000","3","1"
"12693","11388","1","0","0.0000","0","0","0","0.0000","0","0"
"12693","11398","1","0","0.0000","0","0","0","0.0000","0","0"
"12693","12994","1","1","1.0000","1","1","1","1.0000","1","1"
"12693","13129","1","0","0.0000","0","0","0","0.0000","0","0"
"12693","17209","1","0","0.0000","0","0","0","0.0000","0","0"
"12693","19143","1","1","1.0000","1","1","0","0.0000","0","0"
"12693","19551","1","0","0.0000","0","0","5","5.0000","5","5"
"12693","19683","2","0","0.0000","0","0","1","0.5000","1","0"
"12693","19706","1","0","0.0000","0","0","0","0.0000","0","0"
"12693","19823","1","0","0.0000","0","0","0","0.0000","0","0"
"12693","19901","1","0","0.0000","0","0","0","0.0000","0","0"
"12694","320","1","6","6.0000","6","6","1","1.0000","1","1"
"12694","797","1","0","0.0000","0","0","7","7.0000","7","7"
"12694","810","1","2","2.0000","2","2","7","7.0000","7","7"
"12694","1512","1","1","1.0000","1","1","1","1.0000","1","1"
"12694","8631","1","0","0.0000","0","0","1","1.0000","1","1"
"12694","9067","1","1","1.0000","1","1","3","3.0000","3","3"
"12694","13009","1","0","0.0000","0","0","0","0.0000","0","0"
"12694","13557","1","0","0.0000","0","0","8","8.0000","8","8"
"12694","13734","1","0","0.0000","0","0","0","0.0000","0","0"
"12694","16752","1","3","3.0000","3","3","0","0.0000","0","0"
"12694","17643","1","2","2.0000","2","2","32","32.0000","32","32"
"12694","18720","3","20","6.6667","7","6","95","31.6667","32","31"
"12694","19817","1","2","2.0000","2","2","2","2.0000","2","2"
