"aid","tid","gid","wid","number","nkill","mean_kill","max_kill","min_kill","nwound","mean_wound","max_wound","min_wound"
"4","54","2149","16","1","3","3.0000","3","3","0","0.0000","0","0"
"4","54","2149","18","1","0","0.0000","0","0","0","0.0000","0","0"
"4","54","2149","21","2","1","0.5000","1","0","1","0.5000","1","0"
"4","55","106","13","1","6","6.0000","6","6","10","10.0000","10","10"
"4","55","108","11","1","0","0.0000","0","0","3","3.0000","3","3"
"4","55","108","16","1","5","5.0000","5","5","2","2.0000","2","2"
"4","55","108","21","1","2","2.0000","2","2","1","1.0000","1","1"
"4","55","117","5","1","1","1.0000","1","1","0","0.0000","0","0"
"4","55","117","11","1","9","9.0000","9","9","4","4.0000","4","4"
"4","55","147","10","1","4","4.0000","4","4","8","8.0000","8","8"
"4","55","325","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","55","368","21","1","2","2.0000","2","2","3","3.0000","3","3"
"4","55","395","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","55","861","7","1","2","2.0000","2","2","2","2.0000","2","2"
"4","55","914","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","55","951","5","1","1","1.0000","1","1","0","0.0000","0","0"
"4","55","951","15","2","4","2.0000","3","1","2","1.0000","2","0"
"4","55","1221","21","1","1","1.0000","1","1","3","3.0000","3","3"
"4","55","1430","17","1","4","4.0000","4","4","0","0.0000","0","0"
"4","55","1504","15","1","0","0.0000","0","0","2","2.0000","2","2"
"4","55","1504","18","1","0","0.0000","0","0","1","1.0000","1","1"
"4","55","1861","17","2","3","1.5000","2","1","5","2.5000","5","0"
"4","55","1998","5","1","3","3.0000","3","3","3","3.0000","3","3"
"4","55","1998","16","1","7","7.0000","7","7","25","25.0000","25","25"
"4","55","2149","4","1","0","0.0000","0","0","0","0.0000","0","0"
"4","55","2149","7","2","0","0.0000","0","0","0","0.0000","0","0"
"4","55","2149","15","8","6","0.7500","2","0","20","2.5000","5","0"
"4","55","2149","16","3","1","0.3333","1","0","13","4.3333","12","0"
"4","55","2149","17","3","1","0.3333","1","0","1","0.3333","1","0"
"4","55","2149","18","1","0","0.0000","0","0","0","0.0000","0","0"
"4","55","2149","21","1","0","0.0000","0","0","5","5.0000","5","5"
"4","58","117","15","1","0","0.0000","0","0","1","1.0000","1","1"
"4","58","117","21","1","0","0.0000","0","0","0","0.0000","0","0"
"4","58","1975","15","1","1","1.0000","1","1","3","3.0000","3","3"
"4","58","2149","11","1","2","2.0000","2","2","0","0.0000","0","0"
"4","58","2149","12","1","2","2.0000","2","2","0","0.0000","0","0"
"4","59","108","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","59","913","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","59","914","15","1","0","0.0000","0","0","0","0.0000","0","0"
"4","59","951","13","1","1","1.0000","1","1","1","1.0000","1","1"
"4","59","951","15","2","1","0.5000","1","0","8","4.0000","6","2"
"4","59","1129","18","1","3","3.0000","3","3","0","0.0000","0","0"
"4","59","1129","21","1","1","1.0000","1","1","1","1.0000","1","1"
"4","59","1361","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","59","1998","5","1","1","1.0000","1","1","2","2.0000","2","2"
"4","59","2149","11","1","0","0.0000","0","0","0","0.0000","0","0"
"4","59","2149","15","2","0","0.0000","0","0","4","2.0000","3","1"
"4","59","2149","16","1","0","0.0000","0","0","0","0.0000","0","0"
"4","59","2149","17","2","3","1.5000","2","1","0","0.0000","0","0"
"4","59","2149","18","1","2","2.0000","2","2","0","0.0000","0","0"
"4","59","2149","20","1","1","1.0000","1","1","0","0.0000","0","0"
"4","59","2149","21","6","9","1.5000","4","1","1","0.1667","1","0"
"4","60","441","6","4","0","0.0000","0","0","0","0.0000","0","0"
"4","60","1129","18","1","3","3.0000","3","3","0","0.0000","0","0"
"4","60","1861","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","60","1889","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","60","1998","7","1","0","0.0000","0","0","1","1.0000","1","1"
"4","60","1998","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","60","2149","15","1","0","0.0000","0","0","0","0.0000","0","0"
"4","60","2149","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","60","2149","21","4","7","1.7500","4","0","3","0.7500","2","0"
"4","61","380","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","61","817","21","1","3","3.0000","3","3","0","0.0000","0","0"
"4","61","837","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","61","1299","17","1","2","2.0000","2","2","0","0.0000","0","0"
"4","61","1861","18","1","1","1.0000","1","1","1","1.0000","1","1"
"4","61","2149","15","2","1","0.5000","1","0","1","0.5000","1","0"
"4","61","2149","17","5","8","1.6000","5","0","3","0.6000","2","0"
"4","61","2149","18","5","5","1.0000","2","0","1","0.2000","1","0"
"4","61","2149","20","1","0","0.0000","0","0","1","1.0000","1","1"
"4","61","2149","21","4","9","2.2500","6","1","1","0.2500","1","0"
"4","62","2088","21","1","2","2.0000","2","2","0","0.0000","0","0"
"4","66","85","21","3","3","1.0000","1","1","0","0.0000","0","0"
"4","66","2149","21","2","2","1.0000","1","1","0","0.0000","0","0"
"4","67","729","17","1","0","0.0000","0","0","0","0.0000","0","0"
"4","67","914","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","67","951","16","1","16","16.0000","16","16","5","5.0000","5","5"
"4","67","1975","10","1","4","4.0000","4","4","0","0.0000","0","0"
"4","68","85","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","69","54","5","1","0","0.0000","0","0","0","0.0000","0","0"
"4","69","54","17","1","2","2.0000","2","2","0","0.0000","0","0"
"4","69","147","17","1","3","3.0000","3","3","0","0.0000","0","0"
"4","69","373","16","1","0","0.0000","0","0","6","6.0000","6","6"
"4","69","395","15","1","1","1.0000","1","1","0","0.0000","0","0"
"4","69","395","16","1","0","0.0000","0","0","1","1.0000","1","1"
"4","69","395","20","1","1","1.0000","1","1","0","0.0000","0","0"
"4","69","635","17","1","2","2.0000","2","2","7","7.0000","7","7"
"4","69","914","17","1","2","2.0000","2","2","0","0.0000","0","0"
"4","69","951","15","2","2","1.0000","2","0","12","6.0000","9","3"
"4","69","1094","16","1","0","0.0000","0","0","8","8.0000","8","8"
"4","69","1136","16","1","3","3.0000","3","3","6","6.0000","6","6"
"4","69","1345","17","1","1","1.0000","1","1","1","1.0000","1","1"
"4","69","1430","18","1","0","0.0000","0","0","1","1.0000","1","1"
"4","69","1430","21","1","3","3.0000","3","3","1","1.0000","1","1"
"4","69","1861","18","1","7","7.0000","7","7","0","0.0000","0","0"
"4","69","1909","21","1","0","0.0000","0","0","1","1.0000","1","1"
"4","69","1975","5","7","10","1.4286","3","0","11","1.5714","3","0"
"4","69","1975","7","2","3","1.5000","3","0","0","0.0000","0","0"
"4","69","1975","10","2","1","0.5000","1","0","5","2.5000","4","1"
"4","69","1975","11","1","4","4.0000","4","4","3","3.0000","3","3"
"4","69","1975","12","4","4","1.0000","2","0","7","1.7500","3","1"
"4","69","1975","15","1","3","3.0000","3","3","0","0.0000","0","0"
"4","69","1975","16","1","0","0.0000","0","0","10","10.0000","10","10"
"4","69","1975","21","2","2","1.0000","1","1","1","0.5000","1","0"
"4","69","1998","4","1","5","5.0000","5","5","0","0.0000","0","0"
"4","69","1998","13","1","2","2.0000","2","2","4","4.0000","4","4"
"4","69","1998","16","1","4","4.0000","4","4","9","9.0000","9","9"
"4","69","1998","21","1","2","2.0000","2","2","0","0.0000","0","0"
"4","69","2149","5","4","5","1.2500","4","0","4","1.0000","3","0"
"4","69","2149","7","12","3","0.2500","1","0","36","3.0000","8","0"
"4","69","2149","10","1","0","0.0000","0","0","0","0.0000","0","0"
"4","69","2149","11","2","6","3.0000","4","2","6","3.0000","6","0"
"4","69","2149","12","6","4","0.6667","2","0","10","1.6667","5","0"
"4","69","2149","15","14","5","0.3571","3","0","29","2.0714","5","0"
"4","69","2149","16","12","18","1.5000","4","0","70","5.8333","19","0"
"4","69","2149","17","3","0","0.0000","0","0","3","1.0000","3","0"
"4","69","2149","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","69","2149","21","9","8","0.8889","3","0","12","1.3333","3","0"
"4","69","2149","28","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1","15","1","0","0.0000","0","0","0","0.0000","0","0"
"4","70","42","17","1","2","2.0000","2","2","0","0.0000","0","0"
"4","70","54","4","4","3","0.7500","1","0","2","0.5000","2","0"
"4","70","54","15","1","0","0.0000","0","0","1","1.0000","1","1"
"4","70","54","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","54","20","1","1","1.0000","1","1","1","1.0000","1","1"
"4","70","54","21","4","3","0.7500","1","0","0","0.0000","0","0"
"4","70","71","7","1","1","1.0000","1","1","1","1.0000","1","1"
"4","70","85","15","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","85","17","5","7","1.4000","2","1","2","0.4000","1","0"
"4","70","85","18","12","16","1.3333","5","0","8","0.6667","2","0"
"4","70","85","21","43","51","1.1860","7","0","25","0.5814","5","0"
"4","70","88","18","1","0","0.0000","0","0","2","2.0000","2","2"
"4","70","106","13","1","4","4.0000","4","4","2","2.0000","2","2"
"4","70","106","21","1","1","1.0000","1","1","99","99.0000","99","99"
"4","70","108","12","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","108","16","6","11","1.8333","7","0","20","3.3333","12","0"
"4","70","108","21","8","13","1.6250","4","0","5","0.6250","3","0"
"4","70","110","11","1","0","0.0000","0","0","0","0.0000","0","0"
"4","70","117","4","2","6","3.0000","3","3","8","4.0000","4","4"
"4","70","117","12","2","1","0.5000","1","0","0","0.0000","0","0"
"4","70","117","15","1","0","0.0000","0","0","1","1.0000","1","1"
"4","70","117","18","1","2","2.0000","2","2","0","0.0000","0","0"
"4","70","123","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","131","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","136","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","187","18","1","2","2.0000","2","2","0","0.0000","0","0"
"4","70","191","21","2","3","1.5000","2","1","0","0.0000","0","0"
"4","70","298","21","2","2","1.0000","1","1","0","0.0000","0","0"
"4","70","298","28","1","3","3.0000","3","3","0","0.0000","0","0"
"4","70","315","18","1","1","1.0000","1","1","2","2.0000","2","2"
"4","70","372","10","1","2","2.0000","2","2","1","1.0000","1","1"
"4","70","378","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","395","5","1","0","0.0000","0","0","3","3.0000","3","3"
"4","70","395","6","1","0","0.0000","0","0","0","0.0000","0","0"
"4","70","395","7","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","395","15","9","9","1.0000","3","0","3","0.3333","1","0"
"4","70","395","16","4","1","0.2500","1","0","6","1.5000","3","0"
"4","70","395","17","17","20","1.1765","2","0","14","0.8235","11","0"
"4","70","395","18","32","35","1.0938","3","0","11","0.3438","4","0"
"4","70","395","20","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","395","21","9","8","0.8889","1","0","2","0.2222","1","0"
"4","70","433","18","1","2","2.0000","2","2","0","0.0000","0","0"
"4","70","449","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","488","17","2","4","2.0000","3","1","1","0.5000","1","0"
"4","70","550","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","553","5","1","1","1.0000","1","1","6","6.0000","6","6"
"4","70","553","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","635","17","3","3","1.0000","1","1","1","0.3333","1","0"
"4","70","635","18","8","8","1.0000","2","0","3","0.3750","1","0"
"4","70","650","16","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","699","17","4","11","2.7500","5","2","4","1.0000","4","0"
"4","70","699","18","3","2","0.6667","1","0","1","0.3333","1","0"
"4","70","699","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","720","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","729","18","6","3","0.5000","1","0","2","0.3333","1","0"
"4","70","740","15","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","771","11","1","0","0.0000","0","0","0","0.0000","0","0"
"4","70","810","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","817","21","3","3","1.0000","1","1","0","0.0000","0","0"
"4","70","829","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","839","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","912","21","2","2","1.0000","1","1","0","0.0000","0","0"
"4","70","914","7","2","0","0.0000","0","0","1","0.5000","1","0"
"4","70","914","15","7","3","0.4286","1","0","0","0.0000","0","0"
"4","70","914","16","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","914","17","6","4","0.6667","2","0","3","0.5000","1","0"
"4","70","914","18","16","18","1.1250","4","0","4","0.2500","1","0"
"4","70","914","20","4","3","0.7500","1","0","1","0.2500","1","0"
"4","70","914","21","3","2","0.6667","1","0","1","0.3333","1","0"
"4","70","917","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","936","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","938","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","944","17","6","10","1.6667","4","0","0","0.0000","0","0"
"4","70","944","18","14","11","0.7857","2","0","5","0.3571","2","0"
"4","70","944","27","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","944","28","2","3","1.5000","2","1","0","0.0000","0","0"
"4","70","950","13","1","36","36.0000","36","36","60","60.0000","60","60"
"4","70","951","15","4","4","1.0000","3","0","6","1.5000","4","0"
"4","70","951","16","1","7","7.0000","7","7","12","12.0000","12","12"
"4","70","951","17","1","2","2.0000","2","2","0","0.0000","0","0"
"4","70","951","20","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","951","21","4","5","1.2500","2","1","6","1.5000","3","0"
"4","70","954","21","1","2","2.0000","2","2","0","0.0000","0","0"
"4","70","954","28","1","0","0.0000","0","0","1","1.0000","1","1"
"4","70","976","21","1","2","2.0000","2","2","0","0.0000","0","0"
"4","70","987","7","1","0","0.0000","0","0","1","1.0000","1","1"
"4","70","994","18","7","4","0.5714","2","0","0","0.0000","0","0"
"4","70","1076","17","1","2","2.0000","2","2","0","0.0000","0","0"
"4","70","1076","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1076","21","1","1","1.0000","1","1","1","1.0000","1","1"
"4","70","1094","5","1","0","0.0000","0","0","2","2.0000","2","2"
"4","70","1094","16","1","1","1.0000","1","1","6","6.0000","6","6"
"4","70","1129","17","10","15","1.5000","3","0","8","0.8000","3","0"
"4","70","1129","18","3","3","1.0000","1","1","0","0.0000","0","0"
"4","70","1129","29","2","3","1.5000","2","1","0","0.0000","0","0"
"4","70","1137","11","1","0","0.0000","0","0","0","0.0000","0","0"
"4","70","1137","16","2","15","7.5000","11","4","82","41.0000","76","6"
"4","70","1139","17","1","0","0.0000","0","0","0","0.0000","0","0"
"4","70","1170","16","1","2","2.0000","2","2","1","1.0000","1","1"
"4","70","1170","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1195","17","2","12","6.0000","9","3","0","0.0000","0","0"
"4","70","1195","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1209","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1233","7","1","0","0.0000","0","0","0","0.0000","0","0"
"4","70","1290","4","1","0","0.0000","0","0","3","3.0000","3","3"
"4","70","1293","15","1","0","0.0000","0","0","1","1.0000","1","1"
"4","70","1293","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1300","18","1","4","4.0000","4","4","0","0.0000","0","0"
"4","70","1318","18","2","2","1.0000","1","1","2","1.0000","2","0"
"4","70","1333","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1339","17","1","2","2.0000","2","2","0","0.0000","0","0"
"4","70","1341","16","1","0","0.0000","0","0","0","0.0000","0","0"
"4","70","1341","28","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1342","17","2","3","1.5000","2","1","0","0.0000","0","0"
"4","70","1342","18","3","1","0.3333","1","0","1","0.3333","1","0"
"4","70","1345","17","1","0","0.0000","0","0","1","1.0000","1","1"
"4","70","1345","18","7","7","1.0000","1","1","3","0.4286","2","0"
"4","70","1345","28","2","0","0.0000","0","0","2","1.0000","1","1"
"4","70","1347","20","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1349","28","1","2","2.0000","2","2","0","0.0000","0","0"
"4","70","1353","21","1","2","2.0000","2","2","0","0.0000","0","0"
"4","70","1361","4","1","2","2.0000","2","2","0","0.0000","0","0"
"4","70","1361","15","1","0","0.0000","0","0","0","0.0000","0","0"
"4","70","1361","17","21","21","1.0000","1","1","0","0.0000","0","0"
"4","70","1361","18","16","16","1.0000","1","1","0","0.0000","0","0"
"4","70","1375","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1376","15","1","3","3.0000","3","3","3","3.0000","3","3"
"4","70","1387","17","1","2","2.0000","2","2","3","3.0000","3","3"
"4","70","1387","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1422","28","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1426","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1430","7","1","5","5.0000","5","5","2","2.0000","2","2"
"4","70","1430","17","5","12","2.4000","4","1","4","0.8000","3","0"
"4","70","1430","18","24","31","1.2917","3","1","4","0.1667","1","0"
"4","70","1430","21","2","3","1.5000","2","1","0","0.0000","0","0"
"4","70","1487","20","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1504","28","10","1","0.1000","1","0","11","1.1000","2","1"
"4","70","1505","18","1","2","2.0000","2","2","0","0.0000","0","0"
"4","70","1549","5","1","3","3.0000","3","3","0","0.0000","0","0"
"4","70","1549","17","4","6","1.5000","2","1","0","0.0000","0","0"
"4","70","1549","18","4","6","1.5000","2","1","1","0.2500","1","0"
"4","70","1558","21","1","0","0.0000","0","0","1","1.0000","1","1"
"4","70","1585","18","1","1","1.0000","1","1","1","1.0000","1","1"
"4","70","1611","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1613","25","1","0","0.0000","0","0","0","0.0000","0","0"
"4","70","1675","17","1","3","3.0000","3","3","0","0.0000","0","0"
"4","70","1675","18","3","6","2.0000","3","1","1","0.3333","1","0"
"4","70","1675","21","3","3","1.0000","1","1","0","0.0000","0","0"
"4","70","1714","10","1","0","0.0000","0","0","1","1.0000","1","1"
"4","70","1714","15","1","0","0.0000","0","0","3","3.0000","3","3"
"4","70","1714","17","4","8","2.0000","3","1","0","0.0000","0","0"
"4","70","1714","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1714","21","1","2","2.0000","2","2","0","0.0000","0","0"
"4","70","1719","15","1","0","0.0000","0","0","0","0.0000","0","0"
"4","70","1734","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1745","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1745","20","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1753","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1802","21","2","8","4.0000","7","1","3","1.5000","3","0"
"4","70","1810","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1835","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1835","21","1","1","1.0000","1","1","1","1.0000","1","1"
"4","70","1843","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1861","15","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1861","17","16","30","1.8750","5","0","5","0.3125","3","0"
"4","70","1861","18","30","33","1.1000","3","0","2","0.0667","1","0"
"4","70","1861","21","2","1","0.5000","1","0","1","0.5000","1","0"
"4","70","1869","15","3","8","2.6667","5","0","11","3.6667","8","0"
"4","70","1869","16","1","2","2.0000","2","2","15","15.0000","15","15"
"4","70","1869","17","5","19","3.8000","7","1","0","0.0000","0","0"
"4","70","1869","18","8","10","1.2500","2","0","0","0.0000","0","0"
"4","70","1869","21","3","6","2.0000","2","2","3","1.0000","2","0"
"4","70","1870","17","1","2","2.0000","2","2","0","0.0000","0","0"
"4","70","1871","12","1","1","1.0000","1","1","1","1.0000","1","1"
"4","70","1877","18","1","3","3.0000","3","3","0","0.0000","0","0"
"4","70","1975","5","10","19","1.9000","3","1","19","1.9000","4","0"
"4","70","1975","7","2","5","2.5000","4","1","3","1.5000","3","0"
"4","70","1975","10","3","6","2.0000","3","1","5","1.6667","3","0"
"4","70","1975","11","3","6","2.0000","5","0","6","2.0000","4","0"
"4","70","1975","12","2","2","1.0000","1","1","1","0.5000","1","0"
"4","70","1975","13","8","22","2.7500","6","1","53","6.6250","23","0"
"4","70","1975","15","7","7","1.0000","3","0","20","2.8571","8","1"
"4","70","1975","16","6","36","6.0000","18","1","81","13.5000","21","3"
"4","70","1975","21","19","43","2.2632","8","0","13","0.6842","2","0"
"4","70","1975","23","1","9","9.0000","9","9","8","8.0000","8","8"
"4","70","1981","5","1","0","0.0000","0","0","2","2.0000","2","2"
"4","70","1981","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","1998","7","1","13","13.0000","13","13","9","9.0000","9","9"
"4","70","1998","13","1","6","6.0000","6","6","12","12.0000","12","12"
"4","70","1998","16","2","7","3.5000","4","3","16","8.0000","11","5"
"4","70","1998","17","1","4","4.0000","4","4","1","1.0000","1","1"
"4","70","1998","18","2","1","0.5000","1","0","2","1.0000","2","0"
"4","70","1998","21","6","7","1.1667","2","1","4","0.6667","2","0"
"4","70","2016","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","2068","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","2073","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","2078","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","70","2121","16","1","0","0.0000","0","0","7","7.0000","7","7"
"4","70","2142","17","4","3","0.7500","2","0","4","1.0000","3","0"
"4","70","2142","18","1","2","2.0000","2","2","0","0.0000","0","0"
"4","70","2149",NULL,"1","0","0.0000","0","0","1","1.0000","1","1"
"4","70","2149","4","8","1","0.1250","1","0","10","1.2500","3","0"
"4","70","2149","5","13","19","1.4615","5","0","37","2.8462","11","0"
"4","70","2149","7","36","14","0.3889","4","0","99","2.7500","16","0"
"4","70","2149","10","3","4","1.3333","4","0","3","1.0000","3","0"
"4","70","2149","11","6","7","1.1667","4","0","18","3.0000","11","0"
"4","70","2149","12","21","18","0.8571","4","0","37","1.7619","15","0"
"4","70","2149","13","3","7","2.3333","4","1","0","0.0000","0","0"
"4","70","2149","15","44","20","0.4545","4","0","35","0.7955","4","0"
"4","70","2149","16","35","50","1.4286","7","0","115","3.2857","17","0"
"4","70","2149","17","51","71","1.3922","4","0","10","0.1961","3","0"
"4","70","2149","18","85","80","0.9412","3","0","35","0.4118","5","0"
"4","70","2149","20","2","2","1.0000","1","1","0","0.0000","0","0"
"4","70","2149","21","176","186","1.0568","6","0","75","0.4261","5","0"
"4","70","2149","28","5","10","2.0000","5","0","4","0.8000","3","0"
"4","71","85","15","1","0","0.0000","0","0","2","2.0000","2","2"
"4","71","167","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","71","307","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","71","308","18","1","0","0.0000","0","0","1","1.0000","1","1"
"4","71","395","6","4","1","0.2500","1","0","1","0.2500","1","0"
"4","71","395","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","71","912","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","71","914","12","1","1","1.0000","1","1","0","0.0000","0","0"
"4","71","914","16","1","1","1.0000","1","1","0","0.0000","0","0"
"4","71","914","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","71","1129","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","71","1675","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","71","1975","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","71","2149","16","2","4","2.0000","2","2","32","16.0000","16","16"
"4","71","2149","17","2","2","1.0000","2","0","5","2.5000","5","0"
"4","71","2149","21","6","6","1.0000","3","0","2","0.3333","1","0"
"4","73","85","21","5","5","1.0000","2","0","1","0.2000","1","0"
"4","73","914","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","73","1387","21","1","2","2.0000","2","2","0","0.0000","0","0"
"4","73","1861","17","1","10","10.0000","10","10","0","0.0000","0","0"
"4","73","2149","21","2","3","1.5000","2","1","0","0.0000","0","0"
"4","73","2149","28","1","3","3.0000","3","3","0","0.0000","0","0"
"4","74","85",NULL,"1","1","1.0000","1","1","1","1.0000","1","1"
"4","74","85","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","74","1087","17","1","6","6.0000","6","6","0","0.0000","0","0"
"4","74","1300","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","74","1300","20","2","2","1.0000","1","1","0","0.0000","0","0"
"4","74","1346","20","1","5","5.0000","5","5","0","0.0000","0","0"
"4","74","1509","21","1","5","5.0000","5","5","0","0.0000","0","0"
"4","74","1861","17","2","11","5.5000","6","5","0","0.0000","0","0"
"4","74","1869","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","74","2068","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","74","2098","21","1","2","2.0000","2","2","0","0.0000","0","0"
"4","74","2149","17","3","19","6.3333","10","1","1","0.3333","1","0"
"4","74","2149","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","74","2149","21","6","33","5.5000","9","1","4","0.6667","2","0"
"4","74","2149","28","1","10","10.0000","10","10","0","0.0000","0","0"
"4","75","864","7","1","3","3.0000","3","3","0","0.0000","0","0"
"4","75","914","15","1","0","0.0000","0","0","0","0.0000","0","0"
"4","75","1318","15","1","0","0.0000","0","0","0","0.0000","0","0"
"4","75","1765","15","1","0","0.0000","0","0","2","2.0000","2","2"
"4","75","1998","16","1","4","4.0000","4","4","6","6.0000","6","6"
"4","75","2149","4","1","1","1.0000","1","1","2","2.0000","2","2"
"4","75","2149","6","1","1","1.0000","1","1","0","0.0000","0","0"
"4","75","2149","7","1","1","1.0000","1","1","2","2.0000","2","2"
"4","75","2149","10","1","0","0.0000","0","0","0","0.0000","0","0"
"4","75","2149","15","5","1","0.2000","1","0","0","0.0000","0","0"
"4","75","2149","16","1","1","1.0000","1","1","6","6.0000","6","6"
"4","75","2149","17","1","6","6.0000","6","6","0","0.0000","0","0"
"4","75","2149","18","2","9","4.5000","5","4","0","0.0000","0","0"
"4","75","2149","21","11","13","1.1818","3","1","3","0.2727","1","0"
"4","76","117","21","1","2","2.0000","2","2","1","1.0000","1","1"
"4","76","263","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","76","298","21","1","1","1.0000","1","1","0","0.0000","0","0"
"4","76","516","21","2","2","1.0000","1","1","0","0.0000","0","0"
"4","76","616","17","1","2","2.0000","2","2","0","0.0000","0","0"
"4","76","616","18","7","7","1.0000","1","1","0","0.0000","0","0"
"4","76","628","28","1","1","1.0000","1","1","0","0.0000","0","0"
"4","76","635","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","76","674","15","1","0","0.0000","0","0","0","0.0000","0","0"
"4","76","762","21","2","1","0.5000","1","0","7","3.5000","7","0"
"4","76","795","18","1","1","1.0000","1","1","0","0.0000","0","0"
"4","76","806","17","1","1","1.0000","1","1","0","0.0000","0","0"
"4","76","951","13","1","13","13.0000","13","13","30","30.0000","30","30"
"4","76","1059","21","1","2","2.0000","2","2","1","1.0000","1","1"
"4","76","1342","21","1","10","10.0000","10","10","0","0.0000","0","0"
"4","76","1387","21","1","2","2.0000","2","2","0","0.0000","0","0"
