"region","country","provstate","number","nkill","mean_kill","max_kill","min_kill","nwound","mean_wound","max_wound","min_wound"
"Sub-Saharan Africa","Zimbabwe","Matabeleland South","2","4","2.0000","2","2","3","1.5000","3","0"
"Sub-Saharan Africa","Zimbabwe","Midlands","3","4","1.3333","4","0","1","0.3333","1","0"
"Sub-Saharan Africa","Zimbabwe","Salisbury","8","7","0.8750","4","0","42","5.2500","25","0"
"Sub-Saharan Africa","Zimbabwe","Unknown","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Austria","Burgenland","2","4","2.0000","4","0","1","0.5000","1","0"
"Western Europe","Austria","Carinthia","3","0","0.0000","0","0","3","1.0000","3","0"
"Western Europe","Austria","Lower Austria","2","0","0.0000","0","0","2","1.0000","1","1"
"Western Europe","Austria","Salzburg","3","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Austria","Styria","3","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Austria","Tyrol","3","0","0.0000","0","0","2","0.6667","2","0"
"Western Europe","Austria","Upper Austria","4","2","0.5000","2","0","0","0.0000","0","0"
"Western Europe","Austria","Vienna","30","14","0.4667","4","0","82","2.7333","38","0"
"Western Europe","Austria","Vorarlberg","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Belgium","Brussels","41","27","0.6585","17","0","204","4.9756","135","0"
"Western Europe","Belgium","Flanders","8","26","3.2500","18","0","158","19.7500","135","0"
"Western Europe","Belgium","Wallonia","5","5","1.0000","4","0","6","1.2000","4","0"
"Western Europe","Cyprus","Famagusta","3","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Cyprus","Kyrenia","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Cyprus","Larnaca","5","1","0.2000","1","0","0","0.0000","0","0"
"Western Europe","Cyprus","Limassol","15","4","0.2667","3","0","2","0.1333","2","0"
"Western Europe","Cyprus","Nicosia","47","6","0.1277","3","0","20","0.4255","15","0"
"Western Europe","Cyprus","Paphos","3","2","0.6667","2","0","0","0.0000","0","0"
"Western Europe","Cyprus","Unknown","1","0","0.0000","0","0","1","1.0000","1","1"
"Western Europe","Denmark","Capital","9","1","0.1111","1","0","6","0.6667","3","0"
"Western Europe","Finland","North Karelia","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Finland","Northern Ostrobothnia","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Finland","Paijanne Tavastia","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Finland","Satakunta","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Finland","Southwest Finland","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Finland","Uusimaa","6","9","1.5000","9","0","16","2.6667","13","0"
"Western Europe","France","Alpes-Maritimes","5","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Alsace","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Aquitaine","62","7","0.1129","4","0","12","0.1935","5","0"
"Western Europe","France","Aude","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Auvergne","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Auvergne-Rhone-Alpes","6","0","0.0000","0","0","1","0.1667","1","0"
"Western Europe","France","Auvergne-Rhones-Alpes","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Bas-Rhin","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Bouches-du-Rhone","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Brittany","17","1","0.0588","1","0","0","0.0000","0","0"
"Western Europe","France","Centre-Val de Loire","3","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Charente","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Corse-du-Sud","19","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Corsica","685","18","0.0263","3","0","61","0.0891","7","0"
"Western Europe","France","Cotes-d'Armor","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Doubs","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Finisere","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Finistere","2","1","0.5000","1","0","0","0.0000","0","0"
"Western Europe","France","Franche-Comte","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Gard","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Haut-Rhin","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Haute-Corse","15","0","0.0000","0","0","5","0.3333","3","0"
"Western Europe","France","Haute-Garonne","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Hautes-Pyrenees","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Hauts-de-France","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Herault","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Ile-de-France","124","157","1.2661","93","0","878","7.0806","217","0"
"Western Europe","France","Ille-et-Vilaine","6","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Indre-et-loire","1","1","1.0000","1","1","3","3.0000","3","3"
"Western Europe","France","Isere","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Languedoc-Roussillon","15","0","0.0000","0","0","1","0.0667","1","0"
"Western Europe","France","Limousin","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Lower Normandy","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Mayenne","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Midi-Pyrenees","9","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Moselle","2","0","0.0000","0","0","2","1.0000","2","0"
"Western Europe","France","Nord","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Nord-Pas-de-Calais","3","0","0.0000","0","0","4","1.3333","4","0"
"Western Europe","France","Nouvelle-Aquitaine","6","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Occitanie","5","1","0.2000","1","0","1","0.2000","1","0"
"Western Europe","France","Paris","138","18","0.1304","5","0","95","0.6884","26","0"
"Western Europe","France","Pays de la Loire","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Pays-de-la-Loire","3","1","0.3333","1","0","0","0.0000","0","0"
"Western Europe","France","Picardy","3","1","0.3333","1","0","2","0.6667","2","0"
"Western Europe","France","Poitou-Charentes","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Provence-Alpes-Cote d'Azur","66","11","0.1667","4","0","96","1.4545","34","0"
"Western Europe","France","Puy-de-Dome","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Pyrenees-Atlantiques","11","3","0.2727","2","0","12","1.0909","10","0"
"Western Europe","France","Rhone","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Rhone-Alpes","16","4","0.2500","3","0","40","2.5000","14","0"
"Western Europe","France","Seine-et-Marne","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Seine-Saint-Denis","3","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Unknown","11","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Upper Normandy","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Yonne","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","France","Yvelines","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Germany","Baden-Wurttemberg","19","0","0.0000","0","0","27","1.4211","13","0"
"Western Europe","Germany","Bavaria","10","0","0.0000","0","0","6","0.6000","2","0"
"Western Europe","Germany","Berlin","37","6","0.1622","3","0","46","1.2432","43","0"
"Western Europe","Germany","Brandenburg","12","0","0.0000","0","0","19","1.5833","9","0"
"Western Europe","Germany","Bremen","8","0","0.0000","0","0","25","3.1250","22","0"
"Western Europe","Germany","Hamburg","16","0","0.0000","0","0","10","0.6250","9","0"
"Western Europe","Germany","Hesse","5","1","0.2000","1","0","6","1.2000","5","0"
"Western Europe","Germany","Lower Saxony","17","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Germany","Mecklenburg-West Pomerania","17","0","0.0000","0","0","1","0.0588","1","0"
"Western Europe","Germany","North Rhine-Westphalia","45","8","0.1778","4","0","20","0.4444","6","0"
"Western Europe","Germany","Rhineland-Palatinate","2","0","0.0000","0","0","3","1.5000","3","0"
"Western Europe","Germany","Saarland","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Germany","Saxony","28","0","0.0000","0","0","2","0.0714","1","0"
"Western Europe","Germany","Saxony-Anhalt","13","0","0.0000","0","0","12","0.9231","6","0"
"Western Europe","Germany","Schleswig-Holstein","7","1","0.1429","1","0","4","0.5714","3","0"
"Western Europe","Germany","Thuringia","8","0","0.0000","0","0","10","1.2500","10","0"
"Western Europe","Greece","Attica","620","178","0.2871","88","0","245","0.3952","55","0"
"Western Europe","Greece","Central Greece","2","1","0.5000","1","0","1","0.5000","1","0"
"Western Europe","Greece","Central Macedonia","79","0","0.0000","0","0","7","0.0886","3","0"
"Western Europe","Greece","Crete","20","1","0.0500","1","0","8","0.4000","4","0"
"Western Europe","Greece","Eastern Macedonia and Thrace","10","0","0.0000","0","0","1","0.1000","1","0"
"Western Europe","Greece","Ionian Islands","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Greece","Macedonia","1","0","0.0000","0","0","1","1.0000","1","1"
"Western Europe","Greece","North Aegean","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Greece","Peloponnese","3","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Greece","South Aegean","4","1","0.2500","1","0","6","1.5000","5","0"
"Western Europe","Greece","Thessaly","3","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Greece","Unknown","4","1","0.2500","1","0","0","0.0000","0","0"
"Western Europe","Greece","Western Greece","3","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Iceland","Nordhurland Eystra","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Ireland","Cavan","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Ireland","Clare","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Ireland","Cork","6","1","0.1667","1","0","0","0.0000","0","0"
"Western Europe","Ireland","Donegal","5","1","0.2000","1","0","1","0.2000","1","0"
"Western Europe","Ireland","Dublin","23","1","0.0435","1","0","5","0.2174","2","0"
"Western Europe","Ireland","Kildare","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Ireland","Limerick","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Ireland","Louth","7","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Ireland","Meath","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Ireland","Monaghan","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Ireland","Offaly","1","0","0.0000","0","0","1","1.0000","1","1"
"Western Europe","Ireland","Waterford","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Ireland","Westmeath","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Ireland","Wexford","1","0","0.0000","0","0","1","1.0000","1","1"
"Western Europe","Ireland","Wicklow","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Italy","Abruzzo","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Italy","Apulia","6","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Italy","Calabria","7","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Italy","Campania","17","9","0.5294","5","0","35","2.0588","17","0"
"Western Europe","Italy","Emilia-Romagna","21","0","0.0000","0","0","1","0.0476","1","0"
"Western Europe","Italy","Friuli-Venezia Giulia","8","0","0.0000","0","0","4","0.5000","3","0"
"Western Europe","Italy","Lazio","210","66","0.3143","30","0","314","1.4952","81","0"
"Western Europe","Italy","Liguria","16","4","0.2500","2","0","5","0.3125","1","0"
"Western Europe","Italy","Lombardy","100","19","0.1900","8","0","152","1.5200","102","0"
"Western Europe","Italy","Marche","6","0","0.0000","0","0","6","1.0000","6","0"
"Western Europe","Italy","Piedmont","46","9","0.1957","3","0","20","0.4348","8","0"
"Western Europe","Italy","Sardinia","12","0","0.0000","0","0","9","0.7500","6","0"
"Western Europe","Italy","Sicily","10","13","1.3000","6","0","9","0.9000","9","0"
"Western Europe","Italy","Trentino-Alto Adige","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Italy","Trentino-South Tyrol","29","2","0.0690","2","0","4","0.1379","3","0"
"Western Europe","Italy","Tuscany","30","1","0.0333","1","0","2","0.0667","1","0"
"Western Europe","Italy","Umbria","4","0","0.0000","0","0","1","0.2500","1","0"
"Western Europe","Italy","Veneto","23","1","0.0435","1","0","7","0.3043","3","0"
"Western Europe","Luxembourg","Grevenmacher","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Luxembourg","Luxembourg","5","0","0.0000","0","0","1","0.2000","1","0"
"Western Europe","Malta","Central","3","0","0.0000","0","0","1","0.3333","1","0"
"Western Europe","Malta","Mosta","1","1","1.0000","1","1","0","0.0000","0","0"
"Western Europe","Malta","South Eastern","3","2","0.6667","1","0","0","0.0000","0","0"
"Western Europe","Malta","Unknown","1","1","1.0000","1","1","0","0.0000","0","0"
"Western Europe","Malta","Zebbug","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Netherlands","Drenthe","1","1","1.0000","1","1","11","11.0000","11","11"
"Western Europe","Netherlands","Friesland","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Netherlands","Gelderland","5","1","0.2000","1","0","0","0.0000","0","0"
"Western Europe","Netherlands","Limburg","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Netherlands","North Brabant","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Netherlands","North Holland","21","2","0.0952","1","0","5","0.2381","3","0"
"Western Europe","Netherlands","Overijssel","4","0","0.0000","0","0","3","0.7500","3","0"
"Western Europe","Netherlands","South Holland","21","2","0.0952","1","0","9","0.4286","5","0"
"Western Europe","Netherlands","Utrecht","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Norway","Buskerud","1","69","69.0000","69","69","60","60.0000","60","60"
"Western Europe","Norway","Oslo","4","8","2.0000","8","0","16","4.0000","15","0"
"Western Europe","Portugal","Azores","8","0","0.0000","0","0","11","1.3750","11","0"
"Western Europe","Portugal","Beja","9","0","0.0000","0","0","8","0.8889","1","0"
"Western Europe","Portugal","Braganca","1","2","2.0000","2","2","0","0.0000","0","0"
"Western Europe","Portugal","Coimbra","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Portugal","Evora","7","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Portugal","Lisbon","32","14","0.4375","7","0","24","0.7500","6","0"
"Western Europe","Portugal","Porto","4","0","0.0000","0","0","13","3.2500","8","0"
"Western Europe","Portugal","Santarem","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Portugal","Setubal","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Spain","A Coruna","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Spain","Alava","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Spain","Andalusia","56","6","0.1071","2","0","35","0.6250","9","0"
"Western Europe","Spain","Aragon","13","13","1.0000","11","0","24","1.8462","24","0"
"Western Europe","Spain","Asturias","14","0","0.0000","0","0","2","0.1429","1","0"
"Western Europe","Spain","Balearic Islands","5","2","0.4000","2","0","2","0.4000","2","0"
"Western Europe","Spain","Barcelona","19","4","0.2105","2","0","19","1.0000","16","0"
"Western Europe","Spain","Basque Country","719","230","0.3199","6","0","446","0.6203","15","0"
"Western Europe","Spain","Biscay","40","8","0.2000","2","0","32","0.8000","14","0"
"Western Europe","Spain","Burgos","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Spain","Canary Islands","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Spain","Cantabria","24","3","0.1250","2","0","44","1.8333","21","0"
"Western Europe","Spain","Castile and Leon","17","3","0.1765","1","0","52","3.0588","46","0"
"Western Europe","Spain","Castile-La Mancha","5","0","0.0000","0","0","1","0.2000","1","0"
"Western Europe","Spain","Catalonia","110","58","0.5273","21","0","241","2.1909","50","0"
"Western Europe","Spain","Cordoba","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Spain","Extremadura","1","0","0.0000","0","0","3","3.0000","3","3"
"Western Europe","Spain","Galicia","31","0","0.0000","0","0","4","0.1290","2","0"
"Western Europe","Spain","Gipuzcoa","43","15","0.3488","4","0","28","0.6512","14","0"
"Western Europe","Spain","Guipuzcoa","1","0","0.0000","0","0","10","10.0000","10","10"
"Western Europe","Spain","La Rioja","6","2","0.3333","1","0","43","7.1667","34","0"
"Western Europe","Spain","Las Palmas","10","0","0.0000","0","0","8","0.8000","7","0"
"Western Europe","Spain","Leon","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Spain","Lugo","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Spain","Madrid","200","310","1.5500","73","0","2606","13.0300","450","0"
"Western Europe","Spain","Melilla","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Spain","Murcia","3","0","0.0000","0","0","8","2.6667","8","0"
"Western Europe","Spain","Navarre","106","24","0.2264","3","0","98","0.9245","17","0"
"Western Europe","Spain","Ourense","1","0","0.0000","0","0","2","2.0000","2","2"
"Western Europe","Spain","Palencia","1","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Spain","Pontevedra","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Spain","Santa Cruz de Tenerife","10","0","0.0000","0","0","4","0.4000","2","0"
"Western Europe","Spain","Segovia","1","1","1.0000","1","1","0","0.0000","0","0"
"Western Europe","Spain","Seville","5","0","0.0000","0","0","7","1.4000","6","0"
"Western Europe","Spain","Soria","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Spain","Toledo","2","0","0.0000","0","0","2","1.0000","2","0"
"Western Europe","Spain","Unknown","20","7","0.3500","4","0","8","0.4000","4","0"
"Western Europe","Spain","Valencia","51","12","0.2353","3","0","65","1.2745","30","0"
"Western Europe","Spain","Zaragoza","1","1","1.0000","1","1","2","2.0000","2","2"
"Western Europe","Sweden","Gavleborg","2","0","0.0000","0","0","0","0.0000","0","0"
"Western Europe","Sweden","Halland","1","0","0.0000","0","0","0","0.0000","0","0"
