"region","country","provstate","city","number","nkill","mean_kill","max_kill","min_kill","nwound","mean_wound","max_wound","min_wound"
"Sub-Saharan Africa","Nigeria","Enugu","Enugu North district","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Enugu","Obeagu","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Enugu","Ogbete","1","0","0.0000","0","0","3","3.0000","3","3"
"Sub-Saharan Africa","Nigeria","Enugu","Ohanaeze Ndigbo","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Enugu","Ukehe","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Enugu","Ukpabi Nimbo","1","5","5.0000","5","5","56","56.0000","56","56"
"Sub-Saharan Africa","Nigeria","Gombe","Ashaka","5","4","0.8000","2","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Gombe","Bajoga","4","1","0.2500","1","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Gombe","Birin Bolawa","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Gombe","Birin Fulani","2","2","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Gombe","Bojude","1","4","4.0000","4","4","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Gombe","Gombe","13","75","5.7692","20","0","128","9.8462","33","0"
"Sub-Saharan Africa","Nigeria","Gombe","Komo","1","0","0.0000","0","0","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Gombe","Nafada","5","11","2.2000","3","2","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Imo","Atta","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Imo","Awarra","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Imo","Ideato South district","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Imo","Imeni","1","5","5.0000","5","5","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Imo","Ohaji district","1","5","5.0000","5","5","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Imo","Orlu","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Imo","Owerri","2","1","0.5000","1","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Jigawa","Birniwa","1","1","1.0000","1","1","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Jigawa","Gwaram district","1","3","3.0000","3","3","3","3.0000","3","3"
"Sub-Saharan Africa","Nigeria","Jigawa","Ringim","2","2","1.0000","2","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Jigawa","Sabon Garin Hyanbula","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kaduna","Agunu","1","2","2.0000","2","2","2","2.0000","2","2"
"Sub-Saharan Africa","Nigeria","Kaduna","Ambe Madaki","1","15","15.0000","15","15","5","5.0000","5","5"
"Sub-Saharan Africa","Nigeria","Kaduna","Arak","1","2","2.0000","2","2","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Kaduna","Asham","1","7","7.0000","7","7","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kaduna","Birnin Gwari","1","6","6.0000","6","6","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kaduna","Birnin-Gwari","3","3","1.0000","3","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kaduna","Chikun district","1","2","2.0000","2","2","2","2.0000","2","2"
"Sub-Saharan Africa","Nigeria","Kaduna","Fadan Karshi","2","13","6.5000","12","1","45","22.5000","41","4"
"Sub-Saharan Africa","Nigeria","Kaduna","Giwa","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kaduna","Gora","1","1","1.0000","1","1","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Kaduna","Idon","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kaduna","Jaji","2","32","16.0000","16","16","11","5.5000","6","5"
"Sub-Saharan Africa","Nigeria","Kaduna","Jemaa district","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kaduna","Kabene-Surubu","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kaduna","Kabuna","2","2","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kaduna","Kaduna","15","94","6.2667","42","0","74","4.9333","26","0"
"Sub-Saharan Africa","Nigeria","Kaduna","Kaninkon","4","7","1.7500","2","1","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kaduna","Kaura district","4","16","4.0000","7","1","1","0.2500","1","0"
"Sub-Saharan Africa","Nigeria","Kaduna","Kizachi Dawai Chawai","1","7","7.0000","7","7","5","5.0000","5","5"
"Sub-Saharan Africa","Nigeria","Kaduna","Kukum Gida","1","2","2.0000","2","2","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Kaduna","Malali","1","3","3.0000","3","3","100","100.0000","100","100"
"Sub-Saharan Africa","Nigeria","Kaduna","Manchok","1","7","7.0000","7","7","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kaduna","Mando","1","0","0.0000","0","0","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Kaduna","Nayi","1","10","10.0000","10","10","4","4.0000","4","4"
"Sub-Saharan Africa","Nigeria","Kaduna","Ninte","1","2","2.0000","2","2","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kaduna","Rigasa","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kaduna","Rigyasa","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kaduna","Sanga district","1","4","4.0000","4","4","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kaduna","Tafan district","1","4","4.0000","4","4","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kaduna","Ungwan Dauda","1","5","5.0000","5","5","21","21.0000","21","21"
"Sub-Saharan Africa","Nigeria","Kaduna","Ungwan Malam","1","1","1.0000","1","1","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Kaduna","Unknown","2","2","1.0000","2","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kaduna","Yangal Fadan","1","8","8.0000","8","8","12","12.0000","12","12"
"Sub-Saharan Africa","Nigeria","Kaduna","Zaria","8","53","6.6250","26","0","121","15.1250","32","0"
"Sub-Saharan Africa","Nigeria","Kano","Bompai","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kano","Bunkure","1","2","2.0000","2","2","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kano","Chalawa","1","3","3.0000","3","3","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kano","Gidan Maso","1","1","1.0000","1","1","2","2.0000","2","2"
"Sub-Saharan Africa","Nigeria","Kano","Giginyu","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kano","Kano","55","500","9.0909","122","0","546","9.9273","270","0"
"Sub-Saharan Africa","Nigeria","Kano","Kumbotso","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kano","Kurna Asabe","1","3","3.0000","3","3","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kano","Kwankwaso","1","3","3.0000","3","3","12","12.0000","12","12"
"Sub-Saharan Africa","Nigeria","Kano","Narsarawa","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kano","Tudun Wada","3","9","3.0000","3","3","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Katsina","Daura","1","2","2.0000","2","2","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Katsina","Gafoni","1","9","9.0000","9","9","5","5.0000","5","5"
"Sub-Saharan Africa","Nigeria","Katsina","Ingawa","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Katsina","Katsina","1","0","0.0000","0","0","29","29.0000","29","29"
"Sub-Saharan Africa","Nigeria","Katsina","Unknown","1","3","3.0000","3","3","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kogi","Abobo","1","2","2.0000","2","2","5","5.0000","5","5"
"Sub-Saharan Africa","Nigeria","Kogi","Agbenema","2","12","6.0000","10","2","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kogi","AjIchekpa","1","2","2.0000","2","2","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kogi","Biroko","1","5","5.0000","5","5","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kogi","Dekina","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kogi","Eika","1","3","3.0000","3","3","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kogi","Gegu","1","2","2.0000","2","2","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Kogi","Iyade","1","6","6.0000","6","6","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kogi","Kpanche","1","6","6.0000","6","6","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kogi","Lokoja","2","2","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kogi","Ogane-Inugu","1","3","3.0000","3","3","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kogi","Oguma","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kogi","Ojodu","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kogi","Okene","3","7","2.3333","4","0","4","1.3333","4","0"
"Sub-Saharan Africa","Nigeria","Kogi","Omala district","1","4","4.0000","4","4","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kogi","Omi","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kogi","Opada","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kogi","Osara","1","4","4.0000","4","4","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kogi","Unknown","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Kwara","Ilorin","2","0","0.0000","0","0","6","3.0000","5","1"
"Sub-Saharan Africa","Nigeria","Kwara","Odofin Igbana","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Lagos","Amuwo Odofin","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Lagos","Ikorodu","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Lagos","Lagos","21","40","1.9048","20","0","83","3.9524","43","0"
"Sub-Saharan Africa","Nigeria","Nasarawa","Abulagu","1","2","2.0000","2","2","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Nasarawa","Agberagba","1","1","1.0000","1","1","2","2.0000","2","2"
"Sub-Saharan Africa","Nigeria","Nasarawa","Aloshi","1","4","4.0000","4","4","2","2.0000","2","2"
"Sub-Saharan Africa","Nigeria","Nasarawa","Angyo","1","2","2.0000","2","2","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Nasarawa","Arikya-Soni","1","32","32.0000","32","32","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Nasarawa","Gidan-Gambo","1","10","10.0000","10","10","40","40.0000","40","40"
"Sub-Saharan Africa","Nigeria","Nasarawa","Iga","1","5","5.0000","5","5","7","7.0000","7","7"
"Sub-Saharan Africa","Nigeria","Nasarawa","Kaambe-Jangaru","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Nasarawa","Kadarko","1","8","8.0000","8","8","2","2.0000","2","2"
"Sub-Saharan Africa","Nigeria","Nasarawa","Kuduku","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Nasarawa","Lafia","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Nasarawa","Nyashashu","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Nasarawa","Obi district","1","4","4.0000","4","4","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Nasarawa","Obosidoma","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Nasarawa","Okpaya","1","5","5.0000","5","5","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Nasarawa","Rutu","1","5","5.0000","5","5","8","8.0000","8","8"
"Sub-Saharan Africa","Nigeria","Nasarawa","Tse Kwaghtser-Tunga","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Nasarawa","Tudu-Uku","1","1","1.0000","1","1","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Nasarawa","Uhime","1","2","2.0000","2","2","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Nasarawa","Uvirkaa","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Nasarawa","Wayo","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Nasarawa","Yamadaga","1","7","7.0000","7","7","2","2.0000","2","2"
"Sub-Saharan Africa","Nigeria","Niger","Kontagora","1","1","1.0000","1","1","4","4.0000","4","4"
"Sub-Saharan Africa","Nigeria","Niger","Kutigi","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Niger","Sulega","1","0","0.0000","0","0","5","5.0000","5","5"
"Sub-Saharan Africa","Nigeria","Niger","Suleja","2","16","8.0000","13","3","19","9.5000","12","7"
"Sub-Saharan Africa","Nigeria","Niger","Tunga","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Ogun","Abeokuta South district","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Ogun","Ibese","1","0","0.0000","0","0","2","2.0000","2","2"
"Sub-Saharan Africa","Nigeria","Ogun","Iken","1","0","0.0000","0","0","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Ogun","Isagbo","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Ogun","Iwopin","1","1","1.0000","1","1","2","2.0000","2","2"
"Sub-Saharan Africa","Nigeria","Ogun","Ogijo","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Ogun","Ota","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Ondo","Igbokoda","1","0","0.0000","0","0","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Ondo","Ilado","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Ondo","Kajola","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Ondo","Ondo","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Osun","Ede","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Osun","Ife","5","79","15.8000","16","15","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Osun","Ilashe Ijesa","1","1","1.0000","1","1","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Osun","Osogbo","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Oyo","Ibadan","2","1","0.5000","1","0","1","0.5000","1","0"
"Sub-Saharan Africa","Nigeria","Oyo","Ibandan","1","2","2.0000","2","2","2","2.0000","2","2"
"Sub-Saharan Africa","Nigeria","Oyo","Lagun","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Abonong","1","7","7.0000","7","7","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Plateau","Afang","1","3","3.0000","3","3","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Attakar","1","6","6.0000","6","6","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Babayo-Zarazong","1","2","2.0000","2","2","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Bangai","1","2","2.0000","2","2","10","10.0000","10","10"
"Sub-Saharan Africa","Nigeria","Plateau","Barakin Ladi district","1","0","0.0000","0","0","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Plateau","Bukuru","1","0","0.0000","0","0","3","3.0000","3","3"
"Sub-Saharan Africa","Nigeria","Plateau","Da Jak","1","6","6.0000","6","6","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Dafo","1","10","10.0000","10","10","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Dinya","1","4","4.0000","4","4","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Diyam-Rim","1","2","2.0000","2","2","2","2.0000","2","2"
"Sub-Saharan Africa","Nigeria","Plateau","Dogo","1","8","8.0000","8","8","8","8.0000","8","8"
"Sub-Saharan Africa","Nigeria","Plateau","Dong","1","3","3.0000","3","3","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Du","1","2","2.0000","2","2","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Dundun","1","8","8.0000","8","8","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Dutse Kura","1","0","0.0000","0","0","3","3.0000","3","3"
"Sub-Saharan Africa","Nigeria","Plateau","Fang","1","4","4.0000","4","4","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Gashish","1","4","4.0000","4","4","7","7.0000","7","7"
"Sub-Saharan Africa","Nigeria","Plateau","Gida Bua","1","4","4.0000","4","4","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Gindin Akwati","1","10","10.0000","10","10","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Plateau","Gyero","1","7","7.0000","7","7","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Hawan Kibu","1","3","3.0000","3","3","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Heipang","1","4","4.0000","4","4","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Huke","1","3","3.0000","3","3","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Hukke","1","0","0.0000","0","0","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Plateau","Irigwe","1","2","2.0000","2","2","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Plateau","Jabu-Maingo","1","5","5.0000","5","5","8","8.0000","8","8"
"Sub-Saharan Africa","Nigeria","Plateau","Jos","18","235","13.0556","59","0","218","12.1111","38","0"
"Sub-Saharan Africa","Nigeria","Plateau","Jos district","6","9","1.5000","4","0","5","0.8333","3","0"
"Sub-Saharan Africa","Nigeria","Plateau","Josho","1","10","10.0000","10","10","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Kakuruk","2","17","8.5000","9","8","10","5.0000","9","1"
"Sub-Saharan Africa","Nigeria","Plateau","Kassa","1","2","2.0000","2","2","2","2.0000","2","2"
"Sub-Saharan Africa","Nigeria","Plateau","Kogoduk","1","9","9.0000","9","9","9","9.0000","9","9"
"Sub-Saharan Africa","Nigeria","Plateau","Kok","1","9","9.0000","9","9","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Kura Falls","1","10","10.0000","10","10","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Plateau","Kuzen","1","15","15.0000","15","15","9","9.0000","9","9"
"Sub-Saharan Africa","Nigeria","Plateau","Kwall","1","9","9.0000","9","9","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Plateau","Lamba Gyambar","1","6","6.0000","6","6","6","6.0000","6","6"
"Sub-Saharan Africa","Nigeria","Plateau","Luka","1","5","5.0000","5","5","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Maikatako","1","2","2.0000","2","2","16","16.0000","16","16"
"Sub-Saharan Africa","Nigeria","Plateau","Marid","1","5","5.0000","5","5","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Mavo","1","9","9.0000","9","9","20","20.0000","20","20"
"Sub-Saharan Africa","Nigeria","Plateau","Miango","2","20","10.0000","19","1","4","2.0000","4","0"
"Sub-Saharan Africa","Nigeria","Plateau","Namaran","1","3","3.0000","3","3","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Nghar","1","10","10.0000","10","10","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Plateau","Ngyo","1","8","8.0000","8","8","8","8.0000","8","8"
"Sub-Saharan Africa","Nigeria","Plateau","Rafiki","1","0","0.0000","0","0","4","4.0000","4","4"
"Sub-Saharan Africa","Nigeria","Plateau","Rafin Bauna","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Rahwol-Fwi","1","4","4.0000","4","4","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Rakok","2","9","4.5000","9","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Razat","2","9","4.5000","9","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Riyom","1","4","4.0000","4","4","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Plateau","Riyom district","5","10","2.0000","6","0","1","0.2000","1","0"
"Sub-Saharan Africa","Nigeria","Plateau","Ropp","1","20","20.0000","20","20","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Plateau","Ruk","1","8","8.0000","8","8","9","9.0000","9","9"
"Sub-Saharan Africa","Nigeria","Plateau","Ruku","1","10","10.0000","10","10","1","1.0000","1","1"
"Sub-Saharan Africa","Nigeria","Plateau","Sha","1","3","3.0000","3","3","4","4.0000","4","4"
